date,day,hour,load,month,weekday,zone,Temp
3/1/2004,3,13,"3,663",1,6,8,69.0
3/1/2004,3,14,"3,587",1,6,8,72.0
3/1/2004,3,15,"3,333",1,6,8,73.0
3/1/2004,3,16,"3,368",1,6,8,73.0
3/1/2004,3,17,"3,517",1,6,8,72.0
3/1/2004,3,18,"3,723",1,6,8,68.0
3/1/2004,3,19,"3,772",1,6,8,64.0
3/1/2004,3,20,"3,657",1,6,8,63.0
3/1/2004,3,21,"3,489",1,6,8,61.0
3/1/2004,3,22,"3,247",1,6,8,61.0
3/1/2004,3,23,"3,011",1,6,8,61.0
3/1/2004,3,24,"2,724",1,6,8,61.0
4/1/2004,4,1,"2,438",1,7,8,61.0
4/1/2004,4,2,"2,235",1,7,8,61.0
4/1/2004,4,3,"2,272",1,7,8,60.0
4/1/2004,4,4,"2,232",1,7,8,60.0
4/1/2004,4,5,"2,345",1,7,8,60.0
4/1/2004,4,6,"2,435",1,7,8,60.0
4/1/2004,4,7,"2,591",1,7,8,60.0
4/1/2004,4,8,"2,934",1,7,8,60.0
4/1/2004,4,9,"3,410",1,7,8,60.0
4/1/2004,4,10,"3,607",1,7,8,63.0
4/1/2004,4,11,"3,425",1,7,8,65.0
4/1/2004,4,12,"3,564",1,7,8,69.0
4/1/2004,4,13,"3,532",1,7,8,71.0
4/1/2004,4,14,"3,550",1,7,8,73.0
4/1/2004,4,15,"3,488",1,7,8,73.0
4/1/2004,4,16,"3,420",1,7,8,73.0
4/1/2004,4,17,"3,543",1,7,8,72.0
4/1/2004,4,18,"3,902",1,7,8,70.0
4/1/2004,4,19,"4,030",1,7,8,66.0
4/1/2004,4,20,"4,081",1,7,8,66.0
4/1/2004,4,21,"3,959",1,7,8,64.0
4/1/2004,4,22,"3,638",1,7,8,63.0
4/1/2004,4,23,"3,198",1,7,8,63.0
4/1/2004,4,24,"2,801",1,7,8,63.0
5/1/2004,5,1,"2,638",1,1,8,64.0
5/1/2004,5,2,"2,512",1,1,8,62.0
5/1/2004,5,3,"2,587",1,1,8,62.0
5/1/2004,5,4,"2,643",1,1,8,62.0
5/1/2004,5,5,"2,877",1,1,8,63.0
5/1/2004,5,6,"3,153",1,1,8,63.0
5/1/2004,5,7,"3,694",1,1,8,63.0
5/1/2004,5,8,"3,760",1,1,8,64.0
5/1/2004,5,9,"3,577",1,1,8,64.0
5/1/2004,5,10,"3,521",1,1,8,65.0
5/1/2004,5,11,"3,526",1,1,8,65.0
5/1/2004,5,12,"3,480",1,1,8,67.0
5/1/2004,5,13,"3,447",1,1,8,67.0
5/1/2004,5,14,"3,328",1,1,8,66.0
5/1/2004,5,15,"3,299",1,1,8,66.0
5/1/2004,5,16,"3,398",1,1,8,66.0
5/1/2004,5,17,"3,738",1,1,8,66.0
5/1/2004,5,18,"4,238",1,1,8,62.0
5/1/2004,5,19,"4,538",1,1,8,61.0
5/1/2004,5,20,"4,625",1,1,8,61.0
5/1/2004,5,21,"4,546",1,1,8,59.0
5/1/2004,5,22,"4,275",1,1,8,58.0
5/1/2004,5,23,"3,805",1,1,8,53.0
5/1/2004,5,24,"3,428",1,1,8,51.0
6/1/2004,6,1,"3,286",1,2,8,50.0
6/1/2004,6,2,"3,205",1,2,8,48.0
6/1/2004,6,3,"3,229",1,2,8,46.0
6/1/2004,6,4,"3,341",1,2,8,45.0
6/1/2004,6,5,"3,614",1,2,8,43.0
6/1/2004,6,6,"3,950",1,2,8,40.0
6/1/2004,6,7,"4,442",1,2,8,37.0
6/1/2004,6,8,"4,573",1,2,8,33.0
6/1/2004,6,9,"4,268",1,2,8,32.0
6/1/2004,6,10,"4,157",1,2,8,39.0
6/1/2004,6,11,"4,138",1,2,8,43.0
6/1/2004,6,12,"4,113",1,2,8,45.0
6/1/2004,6,13,"4,304",1,2,8,46.0
6/1/2004,6,14,"4,204",1,2,8,46.0
6/1/2004,6,15,"4,168",1,2,8,46.0
6/1/2004,6,16,"4,292",1,2,8,47.0
6/1/2004,6,17,"4,719",1,2,8,45.0
6/1/2004,6,18,"5,265",1,2,8,43.0
6/1/2004,6,19,"5,549",1,2,8,40.0
6/1/2004,6,20,"5,546",1,2,8,38.0
6/1/2004,6,21,"5,488",1,2,8,35.0
6/1/2004,6,22,"5,211",1,2,8,33.0
6/1/2004,6,23,"5,096",1,2,8,31.0
6/1/2004,6,24,"4,798",1,2,8,29.0
7/1/2004,7,1,"4,555",1,3,8,28.0
7/1/2004,7,2,"4,532",1,3,8,26.0
7/1/2004,7,3,"4,622",1,3,8,26.0
7/1/2004,7,4,"4,680",1,3,8,22.0
7/1/2004,7,5,"4,959",1,3,8,22.0
7/1/2004,7,6,"5,287",1,3,8,21.0
7/1/2004,7,7,"5,664",1,3,8,21.0
7/1/2004,7,8,"5,818",1,3,8,19.0
7/1/2004,7,9,"5,644",1,3,8,21.0
7/1/2004,7,10,"5,330",1,3,8,24.0
7/1/2004,7,11,"5,140",1,3,8,27.0
7/1/2004,7,12,"4,971",1,3,8,29.0
7/1/2004,7,13,"4,880",1,3,8,30.0
7/1/2004,7,14,"4,719",1,3,8,33.0
7/1/2004,7,15,"4,685",1,3,8,33.0
7/1/2004,7,16,"4,827",1,3,8,34.0
7/1/2004,7,17,"5,092",1,3,8,33.0
7/1/2004,7,18,"5,641",1,3,8,30.0
7/1/2004,7,19,"5,855",1,3,8,29.0
7/1/2004,7,20,"5,845",1,3,8,28.0
7/1/2004,7,21,"5,761",1,3,8,27.0
7/1/2004,7,22,"5,550",1,3,8,26.0
7/1/2004,7,23,"5,118",1,3,8,24.0
7/1/2004,7,24,"4,751",1,3,8,22.0
8/1/2004,8,1,"4,575",1,4,8,21.0
8/1/2004,8,2,"4,484",1,4,8,25.0
8/1/2004,8,3,"4,502",1,4,8,26.0
8/1/2004,8,4,"4,629",1,4,8,25.0
8/1/2004,8,5,"4,820",1,4,8,25.0
8/1/2004,8,6,"5,096",1,4,8,25.0
8/1/2004,8,7,"5,559",1,4,8,25.0
8/1/2004,8,8,"5,744",1,4,8,19.0
8/1/2004,8,9,"5,256",1,4,8,20.0
8/1/2004,8,10,"5,064",1,4,8,29.0
8/1/2004,8,11,"4,792",1,4,8,33.0
8/1/2004,8,12,"4,703",1,4,8,35.0
8/1/2004,8,13,"4,618",1,4,8,36.0
8/1/2004,8,14,"4,464",1,4,8,37.0
8/1/2004,8,15,"4,484",1,4,8,37.0
8/1/2004,8,16,"4,446",1,4,8,38.0
8/1/2004,8,17,"4,755",1,4,8,39.0
8/1/2004,8,18,"5,204",1,4,8,37.0
8/1/2004,8,19,"5,344",1,4,8,35.0
8/1/2004,8,20,"5,356",1,4,8,31.0
8/1/2004,8,21,"5,169",1,4,8,31.0
8/1/2004,8,22,"4,753",1,4,8,30.0
8/1/2004,8,23,"4,314",1,4,8,30.0
8/1/2004,8,24,"3,877",1,4,8,30.0
9/1/2004,9,1,"3,695",1,5,8,30.0
9/1/2004,9,2,"3,648",1,5,8,30.0
9/1/2004,9,3,"3,716",1,5,8,30.0
9/1/2004,9,4,"3,774",1,5,8,30.0
9/1/2004,9,5,"4,008",1,5,8,30.0
9/1/2004,9,6,"4,329",1,5,8,30.0
9/1/2004,9,7,"4,654",1,5,8,30.0
9/1/2004,9,8,"4,763",1,5,8,30.0
9/1/2004,9,9,"4,797",1,5,8,30.0
9/1/2004,9,10,"4,724",1,5,8,30.0
9/1/2004,9,11,"4,728",1,5,8,31.0
9/1/2004,9,12,"4,708",1,5,8,33.0
9/1/2004,9,13,"4,582",1,5,8,33.0
9/1/2004,9,14,"4,472",1,5,8,33.0
9/1/2004,9,15,"4,392",1,5,8,34.0
9/1/2004,9,16,"4,439",1,5,8,32.0
9/1/2004,9,17,"4,659",1,5,8,32.0
9/1/2004,9,18,"5,217",1,5,8,32.0
9/1/2004,9,19,"5,469",1,5,8,30.0
9/1/2004,9,20,"5,478",1,5,8,30.0
9/1/2004,9,21,"5,350",1,5,8,30.0
9/1/2004,9,22,"5,085",1,5,8,28.0
9/1/2004,9,23,"4,841",1,5,8,28.0
9/1/2004,9,24,"4,671",1,5,8,28.0
10/1/2004,10,1,"4,530",1,6,8,27.0
10/1/2004,10,2,"4,506",1,6,8,25.0
10/1/2004,10,3,"4,572",1,6,8,23.0
10/1/2004,10,4,"4,662",1,6,8,21.0
10/1/2004,10,5,"4,879",1,6,8,19.0
10/1/2004,10,6,"4,984",1,6,8,19.0
10/1/2004,10,7,"5,161",1,6,8,19.0
10/1/2004,10,8,"5,523",1,6,8,18.0
10/1/2004,10,9,"5,769",1,6,8,18.0
10/1/2004,10,10,"5,913",1,6,8,18.0
10/1/2004,10,11,"5,812",1,6,8,18.0
10/1/2004,10,12,"5,554",1,6,8,21.0
10/1/2004,10,13,"5,441",1,6,8,22.0
10/1/2004,10,14,"5,173",1,6,8,24.0
10/1/2004,10,15,"4,996",1,6,8,24.0
10/1/2004,10,16,"5,090",1,6,8,25.0
10/1/2004,10,17,"5,424",1,6,8,24.0
10/1/2004,10,18,"5,756",1,6,8,22.0
10/1/2004,10,19,"5,888",1,6,8,19.0
10/1/2004,10,20,"5,877",1,6,8,18.0
10/1/2004,10,21,"5,798",1,6,8,18.0
10/1/2004,10,22,"5,683",1,6,8,16.0
10/1/2004,10,23,"5,540",1,6,8,16.0
10/1/2004,10,24,"5,199",1,6,8,13.0
11/1/2004,11,1,"4,996",1,7,8,12.0
11/1/2004,11,2,"4,906",1,7,8,11.0
11/1/2004,11,3,"4,982",1,7,8,10.0
11/1/2004,11,4,"5,069",1,7,8,9.0
11/1/2004,11,5,"5,190",1,7,8,9.0
11/1/2004,11,6,"5,358",1,7,8,9.0
11/1/2004,11,7,"5,533",1,7,8,9.0
11/1/2004,11,8,"5,821",1,7,8,9.0
11/1/2004,11,9,"6,128",1,7,8,9.0
11/1/2004,11,10,"6,000",1,7,8,17.0
11/1/2004,11,11,"5,684",1,7,8,22.0
11/1/2004,11,12,"5,322",1,7,8,26.0
11/1/2004,11,13,"5,002",1,7,8,27.0
11/1/2004,11,14,"4,753",1,7,8,29.0
11/1/2004,11,15,"4,618",1,7,8,29.0
11/1/2004,11,16,"4,602",1,7,8,31.0
11/1/2004,11,17,"4,709",1,7,8,31.0
11/1/2004,11,18,"4,987",1,7,8,29.0
11/1/2004,11,19,"5,208",1,7,8,27.0
11/1/2004,11,20,"5,125",1,7,8,27.0
11/1/2004,11,21,"4,940",1,7,8,27.0
11/1/2004,11,22,"4,759",1,7,8,27.0
11/1/2004,11,23,"4,353",1,7,8,27.0
11/1/2004,11,24,"3,970",1,7,8,28.0
12/1/2004,12,1,"3,733",1,1,8,28.0
12/1/2004,12,2,"3,584",1,1,8,28.0
12/1/2004,12,3,"3,490",1,1,8,30.0
12/1/2004,12,4,"3,578",1,1,8,31.0
12/1/2004,12,5,"3,708",1,1,8,30.0
12/1/2004,12,6,"3,980",1,1,8,31.0
12/1/2004,12,7,"4,489",1,1,8,32.0
12/1/2004,12,8,"4,533",1,1,8,33.0
12/1/2004,12,9,"4,132",1,1,8,33.0
12/1/2004,12,10,"3,922",1,1,8,38.0
12/1/2004,12,11,"3,766",1,1,8,43.0
12/1/2004,12,12,"3,675",1,1,8,50.0
12/1/2004,12,13,"3,835",1,1,8,50.0
12/1/2004,12,14,"3,836",1,1,8,54.0
12/1/2004,12,15,"3,745",1,1,8,55.0
12/1/2004,12,16,"3,907",1,1,8,57.0
12/1/2004,12,17,"4,229",1,1,8,57.0
12/1/2004,12,18,"4,562",1,1,8,54.0
12/1/2004,12,19,"4,770",1,1,8,49.0
12/1/2004,12,20,"4,831",1,1,8,46.0
12/1/2004,12,21,"4,616",1,1,8,38.0
12/1/2004,12,22,"4,332",1,1,8,35.0
12/1/2004,12,23,"3,925",1,1,8,35.0
12/1/2004,12,24,"3,477",1,1,8,32.0
13/1/2004,13,1,"3,271",1,2,8,30.0
13/1/2004,13,2,"3,286",1,2,8,27.0
13/1/2004,13,3,"3,374",1,2,8,27.0
13/1/2004,13,4,"3,426",1,2,8,26.0
13/1/2004,13,5,"3,659",1,2,8,27.0
13/1/2004,13,6,"4,104",1,2,8,30.0
13/1/2004,13,7,"4,608",1,2,8,27.0
13/1/2004,13,8,"4,663",1,2,8,30.0
13/1/2004,13,9,"4,209",1,2,8,34.0
13/1/2004,13,10,"3,900",1,2,8,41.0
13/1/2004,13,11,"3,809",1,2,8,46.0
13/1/2004,13,12,"3,912",1,2,8,53.0
13/1/2004,13,13,"3,747",1,2,8,54.0
13/1/2004,13,14,"3,415",1,2,8,57.0
13/1/2004,13,15,"3,767",1,2,8,57.0
13/1/2004,13,16,"3,909",1,2,8,58.0
13/1/2004,13,17,"4,298",1,2,8,58.0
13/1/2004,13,18,"4,874",1,2,8,56.0
13/1/2004,13,19,"5,033",1,2,8,52.0
13/1/2004,13,20,"5,171",1,2,8,51.0
13/1/2004,13,21,"4,967",1,2,8,48.0
13/1/2004,13,22,"4,673",1,2,8,43.0
13/1/2004,13,23,"4,312",1,2,8,39.0
13/1/2004,13,24,"3,997",1,2,8,31.0
14/1/2004,14,1,"3,775",1,3,8,31.0
14/1/2004,14,2,"3,790",1,3,8,32.0
14/1/2004,14,3,"3,822",1,3,8,31.0
14/1/2004,14,4,"3,884",1,3,8,26.0
14/1/2004,14,5,"4,111",1,3,8,23.0
14/1/2004,14,6,"4,523",1,3,8,22.0
14/1/2004,14,7,"5,052",1,3,8,21.0
14/1/2004,14,8,"5,110",1,3,8,20.0
14/1/2004,14,9,"4,722",1,3,8,21.0
14/1/2004,14,10,"4,436",1,3,8,32.0
14/1/2004,14,11,"4,204",1,3,8,36.0
14/1/2004,14,12,"3,975",1,3,8,37.0
14/1/2004,14,13,"3,832",1,3,8,39.0
14/1/2004,14,14,"3,706",1,3,8,41.0
14/1/2004,14,15,"3,782",1,3,8,42.0
14/1/2004,14,16,"3,853",1,3,8,44.0
14/1/2004,14,17,"4,240",1,3,8,43.0
14/1/2004,14,18,"4,790",1,3,8,41.0
14/1/2004,14,19,"5,054",1,3,8,38.0
14/1/2004,14,20,"4,990",1,3,8,34.0
14/1/2004,14,21,"4,807",1,3,8,31.0
14/1/2004,14,22,"4,508",1,3,8,35.0
14/1/2004,14,23,"4,126",1,3,8,35.0
14/1/2004,14,24,"3,710",1,3,8,34.0
15/1/2004,15,1,"3,577",1,4,8,35.0
15/1/2004,15,2,"3,463",1,4,8,37.0
15/1/2004,15,3,"3,496",1,4,8,37.0
15/1/2004,15,4,"3,593",1,4,8,39.0
15/1/2004,15,5,"3,832",1,4,8,37.0
15/1/2004,15,6,"4,176",1,4,8,43.0
15/1/2004,15,7,"4,640",1,4,8,41.0
15/1/2004,15,8,"4,935",1,4,8,39.0
15/1/2004,15,9,"4,604",1,4,8,37.0
15/1/2004,15,10,"4,580",1,4,8,39.0
15/1/2004,15,11,"4,505",1,4,8,39.0
15/1/2004,15,12,"4,363",1,4,8,38.0
15/1/2004,15,13,"4,262",1,4,8,38.0
15/1/2004,15,14,"4,140",1,4,8,40.0
15/1/2004,15,15,"4,290",1,4,8,39.0
15/1/2004,15,16,"4,431",1,4,8,39.0
15/1/2004,15,17,"4,871",1,4,8,42.0
15/1/2004,15,18,"5,438",1,4,8,41.0
15/1/2004,15,19,"5,828",1,4,8,34.0
15/1/2004,15,20,"5,865",1,4,8,30.0
15/1/2004,15,21,"5,771",1,4,8,27.0
15/1/2004,15,22,"5,496",1,4,8,26.0
15/1/2004,15,23,"5,120",1,4,8,29.0
15/1/2004,15,24,"4,823",1,4,8,23.0
16/1/2004,16,1,"4,656",1,5,8,26.0
16/1/2004,16,2,"4,600",1,5,8,27.0
16/1/2004,16,3,"4,486",1,5,8,26.0
16/1/2004,16,4,"4,606",1,5,8,22.0
16/1/2004,16,5,"4,865",1,5,8,21.0
16/1/2004,16,6,"5,351",1,5,8,19.0
16/1/2004,16,7,"5,850",1,5,8,19.0
16/1/2004,16,8,"5,977",1,5,8,18.0
16/1/2004,16,9,"5,650",1,5,8,19.0
16/1/2004,16,10,"5,408",1,5,8,24.0
16/1/2004,16,11,"5,206",1,5,8,27.0
16/1/2004,16,12,"4,995",1,5,8,32.0
16/1/2004,16,13,"4,780",1,5,8,35.0
16/1/2004,16,14,"4,585",1,5,8,35.0
16/1/2004,16,15,"4,506",1,5,8,36.0
16/1/2004,16,16,"4,522",1,5,8,38.0
16/1/2004,16,17,"4,857",1,5,8,37.0
16/1/2004,16,18,"5,478",1,5,8,35.0
16/1/2004,16,19,"5,633",1,5,8,32.0
16/1/2004,16,20,"5,623",1,5,8,25.0
16/1/2004,16,21,"5,522",1,5,8,22.0
16/1/2004,16,22,"5,351",1,5,8,20.0
16/1/2004,16,23,"5,143",1,5,8,20.0
16/1/2004,16,24,"4,897",1,5,8,19.0
17/1/2004,17,1,"4,681",1,6,8,20.0
17/1/2004,17,2,"4,603",1,6,8,22.0
17/1/2004,17,3,"4,660",1,6,8,22.0
17/1/2004,17,4,"4,688",1,6,8,23.0
17/1/2004,17,5,"4,838",1,6,8,21.0
17/1/2004,17,6,"5,002",1,6,8,18.0
17/1/2004,17,7,"5,212",1,6,8,16.0
17/1/2004,17,8,"5,530",1,6,8,16.0
17/1/2004,17,9,"5,705",1,6,8,19.0
17/1/2004,17,10,"5,707",1,6,8,27.0
17/1/2004,17,11,"5,620",1,6,8,33.0
17/1/2004,17,12,"5,415",1,6,8,38.0
17/1/2004,17,13,"5,193",1,6,8,41.0
17/1/2004,17,14,"5,028",1,6,8,42.0
17/1/2004,17,15,"4,945",1,6,8,43.0
17/1/2004,17,16,"5,046",1,6,8,43.0
17/1/2004,17,17,"5,211",1,6,8,43.0
17/1/2004,17,18,"5,347",1,6,8,41.0
17/1/2004,17,19,"5,487",1,6,8,39.0
17/1/2004,17,20,"5,408",1,6,8,39.0
17/1/2004,17,21,"5,087",1,6,8,39.0
17/1/2004,17,22,"4,700",1,6,8,39.0
17/1/2004,17,23,"4,436",1,6,8,39.0
17/1/2004,17,24,"4,090",1,6,8,39.0
18/1/2004,18,1,"3,851",1,7,8,36.0
18/1/2004,18,2,"3,727",1,7,8,35.0
18/1/2004,18,3,"3,684",1,7,8,35.0
18/1/2004,18,4,"3,681",1,7,8,36.0
18/1/2004,18,5,"3,753",1,7,8,36.0
18/1/2004,18,6,"3,796",1,7,8,37.0
18/1/2004,18,7,"3,966",1,7,8,37.0
18/1/2004,18,8,"4,236",1,7,8,37.0
18/1/2004,18,9,"4,744",1,7,8,37.0
18/1/2004,18,10,"4,947",1,7,8,37.0
18/1/2004,18,11,"4,856",1,7,8,38.0
18/1/2004,18,12,"4,696",1,7,8,38.0
18/1/2004,18,13,"4,587",1,7,8,40.0
18/1/2004,18,14,"4,513",1,7,8,42.0
18/1/2004,18,15,"4,436",1,7,8,43.0
18/1/2004,18,16,"4,444",1,7,8,51.0
18/1/2004,18,17,"4,649",1,7,8,60.0
18/1/2004,18,18,"4,940",1,7,8,57.0
18/1/2004,18,19,"5,104",1,7,8,53.0
18/1/2004,18,20,"5,126",1,7,8,39.0
18/1/2004,18,21,"4,981",1,7,8,39.0
18/1/2004,18,22,"4,773",1,7,8,37.0
18/1/2004,18,23,"4,473",1,7,8,36.0
18/1/2004,18,24,"4,248",1,7,8,35.0
19/1/2004,19,1,"4,114",1,1,8,33.0
19/1/2004,19,2,"4,162",1,1,8,32.0
19/1/2004,19,3,"4,146",1,1,8,32.0
19/1/2004,19,4,"4,304",1,1,8,30.0
19/1/2004,19,5,"4,550",1,1,8,29.0
19/1/2004,19,6,"4,829",1,1,8,28.0
19/1/2004,19,7,"5,120",1,1,8,27.0
19/1/2004,19,8,"5,329",1,1,8,24.0
19/1/2004,19,9,"5,388",1,1,8,24.0
19/1/2004,19,10,"5,351",1,1,8,32.0
19/1/2004,19,11,"5,280",1,1,8,32.0
19/1/2004,19,12,"5,243",1,1,8,34.0
19/1/2004,19,13,"5,006",1,1,8,35.0
19/1/2004,19,14,"4,832",1,1,8,38.0
19/1/2004,19,15,"4,781",1,1,8,38.0
19/1/2004,19,16,"4,851",1,1,8,39.0
19/1/2004,19,17,"5,213",1,1,8,39.0
19/1/2004,19,18,"5,628",1,1,8,36.0
19/1/2004,19,19,"5,880",1,1,8,30.0
19/1/2004,19,20,"6,010",1,1,8,28.0
19/1/2004,19,21,"5,690",1,1,8,27.0
19/1/2004,19,22,"5,425",1,1,8,28.0
19/1/2004,19,23,"5,092",1,1,8,28.0
19/1/2004,19,24,"4,720",1,1,8,27.0
20/1/2004,20,1,"4,551",1,2,8,27.0
20/1/2004,20,2,"4,540",1,2,8,25.0
20/1/2004,20,3,"4,509",1,2,8,23.0
20/1/2004,20,4,"4,581",1,2,8,22.0
20/1/2004,20,5,"4,831",1,2,8,21.0
20/1/2004,20,6,"5,088",1,2,8,20.0
20/1/2004,20,7,"5,672",1,2,8,19.0
20/1/2004,20,8,"5,789",1,2,8,19.0
20/1/2004,20,9,"5,413",1,2,8,20.0
20/1/2004,20,10,"5,133",1,2,8,26.0
20/1/2004,20,11,"4,909",1,2,8,27.0
20/1/2004,20,12,"4,786",1,2,8,31.0
20/1/2004,20,13,"4,687",1,2,8,33.0
20/1/2004,20,14,"4,554",1,2,8,33.0
20/1/2004,20,15,"4,516",1,2,8,34.0
20/1/2004,20,16,"4,590",1,2,8,34.0
20/1/2004,20,17,"5,082",1,2,8,32.0
20/1/2004,20,18,"5,687",1,2,8,32.0
20/1/2004,20,19,"5,845",1,2,8,28.0
20/1/2004,20,20,"5,995",1,2,8,24.0
20/1/2004,20,21,"5,823",1,2,8,22.0
20/1/2004,20,22,"5,478",1,2,8,24.0
20/1/2004,20,23,"5,084",1,2,8,25.0
20/1/2004,20,24,"4,754",1,2,8,25.0
21/1/2004,21,1,"4,652",1,3,8,23.0
21/1/2004,21,2,"4,608",1,3,8,23.0
21/1/2004,21,3,"4,693",1,3,8,21.0
21/1/2004,21,4,"4,817",1,3,8,17.0
21/1/2004,21,5,"5,097",1,3,8,17.0
21/1/2004,21,6,"5,413",1,3,8,15.0
21/1/2004,21,7,"5,900",1,3,8,14.0
21/1/2004,21,8,"6,027",1,3,8,13.0
21/1/2004,21,9,"5,634",1,3,8,16.0
21/1/2004,21,10,"5,313",1,3,8,23.0
21/1/2004,21,11,"5,090",1,3,8,26.0
21/1/2004,21,12,"5,136",1,3,8,29.0
21/1/2004,21,13,"4,953",1,3,8,31.0
21/1/2004,21,14,"4,793",1,3,8,34.0
21/1/2004,21,15,"4,603",1,3,8,33.0
21/1/2004,21,16,"4,623",1,3,8,34.0
21/1/2004,21,17,"4,855",1,3,8,34.0
21/1/2004,21,18,"5,303",1,3,8,34.0
21/1/2004,21,19,"5,840",1,3,8,28.0
21/1/2004,21,20,"5,863",1,3,8,24.0
21/1/2004,21,21,"5,757",1,3,8,22.0
21/1/2004,21,22,"5,365",1,3,8,20.0
21/1/2004,21,23,"4,934",1,3,8,20.0
21/1/2004,21,24,"4,656",1,3,8,21.0
22/1/2004,22,1,"4,321",1,4,8,21.0
22/1/2004,22,2,"4,187",1,4,8,21.0
22/1/2004,22,3,"4,111",1,4,8,24.0
22/1/2004,22,4,"4,140",1,4,8,27.0
22/1/2004,22,5,"4,296",1,4,8,27.0
22/1/2004,22,6,"4,562",1,4,8,27.0
22/1/2004,22,7,"4,984",1,4,8,28.0
22/1/2004,22,8,"5,031",1,4,8,27.0
22/1/2004,22,9,"4,630",1,4,8,29.0
22/1/2004,22,10,"4,552",1,4,8,35.0
22/1/2004,22,11,"4,511",1,4,8,40.0
22/1/2004,22,12,"4,475",1,4,8,44.0
22/1/2004,22,13,"4,416",1,4,8,51.0
22/1/2004,22,14,"4,300",1,4,8,53.0
22/1/2004,22,15,"4,161",1,4,8,54.0
22/1/2004,22,16,"4,131",1,4,8,54.0
22/1/2004,22,17,"4,653",1,4,8,52.0
22/1/2004,22,18,"5,175",1,4,8,51.0
22/1/2004,22,19,"5,439",1,4,8,50.0
22/1/2004,22,20,"5,543",1,4,8,49.0
22/1/2004,22,21,"5,499",1,4,8,45.0
22/1/2004,22,22,"5,280",1,4,8,42.0
22/1/2004,22,23,"4,955",1,4,8,40.0
22/1/2004,22,24,"4,708",1,4,8,37.0
23/1/2004,23,1,"4,584",1,5,8,29.0
23/1/2004,23,2,"4,625",1,5,8,31.0
23/1/2004,23,3,"4,604",1,5,8,32.0
23/1/2004,23,4,"4,741",1,5,8,30.0
23/1/2004,23,5,"5,097",1,5,8,27.0
23/1/2004,23,6,"5,524",1,5,8,24.0
23/1/2004,23,7,"5,958",1,5,8,25.0
23/1/2004,23,8,"5,948",1,5,8,20.0
