date,day,hour,load,month,weekday,zone,Temp
10/1/2004,10,21,757,1,6,4,19.0
10/1/2004,10,22,752,1,6,4,18.0
10/1/2004,10,23,741,1,6,4,17.0
10/1/2004,10,24,710,1,6,4,16.0
11/1/2004,11,1,688,1,7,4,14.0
11/1/2004,11,2,672,1,7,4,13.0
11/1/2004,11,3,674,1,7,4,12.0
11/1/2004,11,4,670,1,7,4,12.0
11/1/2004,11,5,690,1,7,4,12.0
11/1/2004,11,6,685,1,7,4,12.0
11/1/2004,11,7,751,1,7,4,12.0
11/1/2004,11,8,797,1,7,4,11.0
11/1/2004,11,9,890,1,7,4,12.0
11/1/2004,11,10,909,1,7,4,17.0
11/1/2004,11,11,768,1,7,4,22.0
11/1/2004,11,12,743,1,7,4,25.0
11/1/2004,11,13,714,1,7,4,26.0
11/1/2004,11,14,669,1,7,4,28.0
11/1/2004,11,15,637,1,7,4,29.0
11/1/2004,11,16,640,1,7,4,30.0
11/1/2004,11,17,691,1,7,4,31.0
11/1/2004,11,18,694,1,7,4,29.0
11/1/2004,11,19,746,1,7,4,28.0
11/1/2004,11,20,729,1,7,4,28.0
11/1/2004,11,21,716,1,7,4,28.0
11/1/2004,11,22,681,1,7,4,27.0
11/1/2004,11,23,616,1,7,4,27.0
11/1/2004,11,24,558,1,7,4,27.0
12/1/2004,12,1,549,1,1,4,28.0
12/1/2004,12,2,520,1,1,4,29.0
12/1/2004,12,3,516,1,1,4,30.0
12/1/2004,12,4,523,1,1,4,31.0
12/1/2004,12,5,524,1,1,4,31.0
12/1/2004,12,6,556,1,1,4,31.0
12/1/2004,12,7,640,1,1,4,32.0
12/1/2004,12,8,640,1,1,4,33.0
12/1/2004,12,9,616,1,1,4,33.0
12/1/2004,12,10,574,1,1,4,36.0
12/1/2004,12,11,557,1,1,4,41.0
12/1/2004,12,12,506,1,1,4,46.0
12/1/2004,12,13,504,1,1,4,49.0
12/1/2004,12,14,435,1,1,4,54.0
12/1/2004,12,15,438,1,1,4,56.0
12/1/2004,12,16,470,1,1,4,57.0
12/1/2004,12,17,586,1,1,4,57.0
12/1/2004,12,18,632,1,1,4,54.0
12/1/2004,12,19,692,1,1,4,50.0
12/1/2004,12,20,650,1,1,4,48.0
12/1/2004,12,21,639,1,1,4,45.0
12/1/2004,12,22,610,1,1,4,41.0
12/1/2004,12,23,567,1,1,4,38.0
12/1/2004,12,24,520,1,1,4,35.0
13/1/2004,13,1,493,1,2,4,31.0
13/1/2004,13,2,488,1,2,4,30.0
13/1/2004,13,3,497,1,2,4,29.0
13/1/2004,13,4,471,1,2,4,28.0
13/1/2004,13,5,509,1,2,4,28.0
13/1/2004,13,6,545,1,2,4,28.0
13/1/2004,13,7,626,1,2,4,28.0
13/1/2004,13,8,643,1,2,4,26.0
13/1/2004,13,9,609,1,2,4,29.0
13/1/2004,13,10,568,1,2,4,39.0
13/1/2004,13,11,535,1,2,4,46.0
13/1/2004,13,12,513,1,2,4,52.0
13/1/2004,13,13,504,1,2,4,55.0
13/1/2004,13,14,464,1,2,4,58.0
13/1/2004,13,15,513,1,2,4,58.0
13/1/2004,13,16,525,1,2,4,59.0
13/1/2004,13,17,564,1,2,4,58.0
13/1/2004,13,18,695,1,2,4,56.0
13/1/2004,13,19,688,1,2,4,51.0
13/1/2004,13,20,697,1,2,4,50.0
13/1/2004,13,21,703,1,2,4,49.0
13/1/2004,13,22,634,1,2,4,45.0
13/1/2004,13,23,579,1,2,4,42.0
13/1/2004,13,24,533,1,2,4,37.0
14/1/2004,14,1,527,1,3,4,37.0
14/1/2004,14,2,521,1,3,4,36.0
14/1/2004,14,3,527,1,3,4,35.0
14/1/2004,14,4,534,1,3,4,31.0
14/1/2004,14,5,566,1,3,4,28.0
14/1/2004,14,6,601,1,3,4,26.0
14/1/2004,14,7,686,1,3,4,26.0
14/1/2004,14,8,688,1,3,4,23.0
14/1/2004,14,9,680,1,3,4,25.0
14/1/2004,14,10,634,1,3,4,33.0
14/1/2004,14,11,578,1,3,4,36.0
14/1/2004,14,12,539,1,3,4,38.0
14/1/2004,14,13,495,1,3,4,40.0
14/1/2004,14,14,504,1,3,4,42.0
14/1/2004,14,15,484,1,3,4,43.0
14/1/2004,14,16,474,1,3,4,43.0
14/1/2004,14,17,522,1,3,4,43.0
14/1/2004,14,18,609,1,3,4,41.0
14/1/2004,14,19,662,1,3,4,38.0
14/1/2004,14,20,632,1,3,4,36.0
14/1/2004,14,21,635,1,3,4,35.0
14/1/2004,14,22,602,1,3,4,32.0
14/1/2004,14,23,550,1,3,4,34.0
14/1/2004,14,24,514,1,3,4,35.0
15/1/2004,15,1,476,1,4,4,36.0
15/1/2004,15,2,460,1,4,4,38.0
15/1/2004,15,3,455,1,4,4,38.0
15/1/2004,15,4,463,1,4,4,39.0
15/1/2004,15,5,499,1,4,4,39.0
15/1/2004,15,6,533,1,4,4,41.0
15/1/2004,15,7,589,1,4,4,43.0
15/1/2004,15,8,590,1,4,4,42.0
15/1/2004,15,9,612,1,4,4,40.0
15/1/2004,15,10,655,1,4,4,40.0
15/1/2004,15,11,585,1,4,4,41.0
15/1/2004,15,12,601,1,4,4,42.0
15/1/2004,15,13,570,1,4,4,40.0
15/1/2004,15,14,552,1,4,4,40.0
15/1/2004,15,15,567,1,4,4,40.0
15/1/2004,15,16,564,1,4,4,40.0
15/1/2004,15,17,624,1,4,4,40.0
15/1/2004,15,18,742,1,4,4,37.0
15/1/2004,15,19,814,1,4,4,31.0
15/1/2004,15,20,835,1,4,4,29.0
15/1/2004,15,21,837,1,4,4,28.0
15/1/2004,15,22,779,1,4,4,26.0
15/1/2004,15,23,722,1,4,4,25.0
15/1/2004,15,24,633,1,4,4,24.0
16/1/2004,16,1,643,1,5,4,23.0
16/1/2004,16,2,652,1,5,4,26.0
16/1/2004,16,3,638,1,5,4,27.0
16/1/2004,16,4,638,1,5,4,25.0
16/1/2004,16,5,654,1,5,4,24.0
16/1/2004,16,6,696,1,5,4,23.0
16/1/2004,16,7,780,1,5,4,22.0
16/1/2004,16,8,824,1,5,4,21.0
16/1/2004,16,9,786,1,5,4,21.0
16/1/2004,16,10,722,1,5,4,24.0
16/1/2004,16,11,698,1,5,4,27.0
16/1/2004,16,12,689,1,5,4,32.0
16/1/2004,16,13,654,1,5,4,34.0
16/1/2004,16,14,657,1,5,4,35.0
16/1/2004,16,15,603,1,5,4,36.0
16/1/2004,16,16,606,1,5,4,37.0
16/1/2004,16,17,676,1,5,4,37.0
16/1/2004,16,18,727,1,5,4,36.0
16/1/2004,16,19,777,1,5,4,33.0
16/1/2004,16,20,791,1,5,4,29.0
16/1/2004,16,21,773,1,5,4,25.0
16/1/2004,16,22,746,1,5,4,24.0
16/1/2004,16,23,731,1,5,4,23.0
16/1/2004,16,24,718,1,5,4,22.0
17/1/2004,17,1,663,1,6,4,23.0
17/1/2004,17,2,647,1,6,4,24.0
17/1/2004,17,3,645,1,6,4,23.0
17/1/2004,17,4,647,1,6,4,21.0
17/1/2004,17,5,657,1,6,4,22.0
17/1/2004,17,6,683,1,6,4,21.0
17/1/2004,17,7,713,1,6,4,21.0
17/1/2004,17,8,759,1,6,4,19.0
17/1/2004,17,9,777,1,6,4,21.0
17/1/2004,17,10,800,1,6,4,28.0
17/1/2004,17,11,785,1,6,4,33.0
17/1/2004,17,12,745,1,6,4,36.0
17/1/2004,17,13,745,1,6,4,39.0
17/1/2004,17,14,697,1,6,4,42.0
17/1/2004,17,15,685,1,6,4,43.0
17/1/2004,17,16,717,1,6,4,44.0
17/1/2004,17,17,731,1,6,4,44.0
17/1/2004,17,18,763,1,6,4,43.0
17/1/2004,17,19,773,1,6,4,42.0
17/1/2004,17,20,721,1,6,4,41.0
17/1/2004,17,21,700,1,6,4,40.0
17/1/2004,17,22,692,1,6,4,40.0
17/1/2004,17,23,639,1,6,4,40.0
17/1/2004,17,24,586,1,6,4,40.0
18/1/2004,18,1,543,1,7,4,37.0
18/1/2004,18,2,518,1,7,4,36.0
18/1/2004,18,3,501,1,7,4,36.0
18/1/2004,18,4,501,1,7,4,36.0
18/1/2004,18,5,501,1,7,4,36.0
18/1/2004,18,6,511,1,7,4,37.0
18/1/2004,18,7,585,1,7,4,37.0
18/1/2004,18,8,597,1,7,4,37.0
18/1/2004,18,9,693,1,7,4,37.0
18/1/2004,18,10,688,1,7,4,38.0
18/1/2004,18,11,657,1,7,4,39.0
18/1/2004,18,12,684,1,7,4,41.0
18/1/2004,18,13,643,1,7,4,43.0
18/1/2004,18,14,609,1,7,4,45.0
18/1/2004,18,15,613,1,7,4,49.0
18/1/2004,18,16,580,1,7,4,50.0
18/1/2004,18,17,615,1,7,4,52.0
18/1/2004,18,18,634,1,7,4,51.0
18/1/2004,18,19,680,1,7,4,49.0
18/1/2004,18,20,734,1,7,4,44.0
18/1/2004,18,21,711,1,7,4,42.0
18/1/2004,18,22,690,1,7,4,40.0
18/1/2004,18,23,617,1,7,4,39.0
18/1/2004,18,24,576,1,7,4,39.0
19/1/2004,19,1,555,1,1,4,36.0
19/1/2004,19,2,538,1,1,4,35.0
19/1/2004,19,3,543,1,1,4,34.0
19/1/2004,19,4,556,1,1,4,32.0
19/1/2004,19,5,590,1,1,4,32.0
19/1/2004,19,6,620,1,1,4,31.0
19/1/2004,19,7,691,1,1,4,29.0
19/1/2004,19,8,729,1,1,4,28.0
19/1/2004,19,9,741,1,1,4,27.0
19/1/2004,19,10,717,1,1,4,29.0
19/1/2004,19,11,690,1,1,4,32.0
19/1/2004,19,12,646,1,1,4,34.0
19/1/2004,19,13,615,1,1,4,36.0
19/1/2004,19,14,594,1,1,4,37.0
19/1/2004,19,15,563,1,1,4,38.0
19/1/2004,19,16,578,1,1,4,39.0
19/1/2004,19,17,658,1,1,4,39.0
19/1/2004,19,18,738,1,1,4,37.0
19/1/2004,19,19,794,1,1,4,32.0
19/1/2004,19,20,790,1,1,4,31.0
19/1/2004,19,21,806,1,1,4,30.0
19/1/2004,19,22,769,1,1,4,31.0
19/1/2004,19,23,739,1,1,4,29.0
19/1/2004,19,24,693,1,1,4,28.0
20/1/2004,20,1,677,1,2,4,27.0
20/1/2004,20,2,640,1,2,4,26.0
20/1/2004,20,3,639,1,2,4,25.0
20/1/2004,20,4,637,1,2,4,24.0
20/1/2004,20,5,654,1,2,4,23.0
20/1/2004,20,6,708,1,2,4,23.0
20/1/2004,20,7,777,1,2,4,22.0
20/1/2004,20,8,828,1,2,4,21.0
20/1/2004,20,9,760,1,2,4,23.0
20/1/2004,20,10,753,1,2,4,25.0
20/1/2004,20,11,670,1,2,4,28.0
20/1/2004,20,12,646,1,2,4,30.0
20/1/2004,20,13,654,1,2,4,32.0
20/1/2004,20,14,608,1,2,4,34.0
20/1/2004,20,15,599,1,2,4,35.0
20/1/2004,20,16,587,1,2,4,35.0
20/1/2004,20,17,655,1,2,4,35.0
20/1/2004,20,18,745,1,2,4,34.0
20/1/2004,20,19,814,1,2,4,30.0
20/1/2004,20,20,806,1,2,4,28.0
20/1/2004,20,21,783,1,2,4,25.0
20/1/2004,20,22,765,1,2,4,23.0
20/1/2004,20,23,763,1,2,4,25.0
20/1/2004,20,24,694,1,2,4,26.0
21/1/2004,21,1,686,1,3,4,25.0
21/1/2004,21,2,684,1,3,4,24.0
21/1/2004,21,3,663,1,3,4,23.0
21/1/2004,21,4,689,1,3,4,22.0
21/1/2004,21,5,721,1,3,4,20.0
21/1/2004,21,6,737,1,3,4,19.0
21/1/2004,21,7,839,1,3,4,18.0
21/1/2004,21,8,854,1,3,4,18.0
21/1/2004,21,9,798,1,3,4,19.0
21/1/2004,21,10,787,1,3,4,24.0
21/1/2004,21,11,758,1,3,4,27.0
21/1/2004,21,12,742,1,3,4,29.0
21/1/2004,21,13,706,1,3,4,32.0
21/1/2004,21,14,637,1,3,4,33.0
21/1/2004,21,15,624,1,3,4,34.0
21/1/2004,21,16,618,1,3,4,35.0
21/1/2004,21,17,660,1,3,4,35.0
21/1/2004,21,18,752,1,3,4,35.0
21/1/2004,21,19,798,1,3,4,29.0
21/1/2004,21,20,770,1,3,4,27.0
21/1/2004,21,21,761,1,3,4,26.0
21/1/2004,21,22,733,1,3,4,25.0
21/1/2004,21,23,718,1,3,4,25.0
21/1/2004,21,24,655,1,3,4,27.0
22/1/2004,22,1,604,1,4,4,28.0
22/1/2004,22,2,609,1,4,4,28.0
22/1/2004,22,3,598,1,4,4,28.0
22/1/2004,22,4,594,1,4,4,28.0
22/1/2004,22,5,597,1,4,4,28.0
22/1/2004,22,6,624,1,4,4,28.0
22/1/2004,22,7,722,1,4,4,29.0
22/1/2004,22,8,731,1,4,4,29.0
22/1/2004,22,9,666,1,4,4,30.0
22/1/2004,22,10,642,1,4,4,35.0
22/1/2004,22,11,632,1,4,4,41.0
22/1/2004,22,12,655,1,4,4,46.0
22/1/2004,22,13,633,1,4,4,49.0
22/1/2004,22,14,579,1,4,4,52.0
22/1/2004,22,15,549,1,4,4,54.0
22/1/2004,22,16,565,1,4,4,55.0
22/1/2004,22,17,611,1,4,4,54.0
22/1/2004,22,18,717,1,4,4,53.0
22/1/2004,22,19,784,1,4,4,51.0
22/1/2004,22,20,762,1,4,4,51.0
22/1/2004,22,21,747,1,4,4,49.0
22/1/2004,22,22,737,1,4,4,45.0
22/1/2004,22,23,721,1,4,4,43.0
22/1/2004,22,24,647,1,4,4,40.0
23/1/2004,23,1,632,1,5,4,35.0
23/1/2004,23,2,622,1,5,4,34.0
23/1/2004,23,3,625,1,5,4,34.0
23/1/2004,23,4,637,1,5,4,32.0
23/1/2004,23,5,666,1,5,4,28.0
23/1/2004,23,6,691,1,5,4,28.0
23/1/2004,23,7,805,1,5,4,26.0
23/1/2004,23,8,833,1,5,4,25.0
23/1/2004,23,9,785,1,5,4,24.0
23/1/2004,23,10,747,1,5,4,26.0
23/1/2004,23,11,736,1,5,4,28.0
23/1/2004,23,12,697,1,5,4,31.0
23/1/2004,23,13,689,1,5,4,34.0
23/1/2004,23,14,644,1,5,4,35.0
23/1/2004,23,15,643,1,5,4,36.0
23/1/2004,23,16,623,1,5,4,37.0
23/1/2004,23,17,683,1,5,4,36.0
23/1/2004,23,18,748,1,5,4,35.0
23/1/2004,23,19,804,1,5,4,32.0
23/1/2004,23,20,805,1,5,4,27.0
23/1/2004,23,21,804,1,5,4,27.0
23/1/2004,23,22,804,1,5,4,29.0
23/1/2004,23,23,725,1,5,4,30.0
23/1/2004,23,24,720,1,5,4,31.0
24/1/2004,24,1,668,1,6,4,32.0
24/1/2004,24,2,619,1,6,4,32.0
24/1/2004,24,3,621,1,6,4,33.0
24/1/2004,24,4,601,1,6,4,35.0
24/1/2004,24,5,595,1,6,4,35.0
24/1/2004,24,6,592,1,6,4,32.0
24/1/2004,24,7,646,1,6,4,29.0
24/1/2004,24,8,680,1,6,4,26.0
24/1/2004,24,9,734,1,6,4,29.0
24/1/2004,24,10,787,1,6,4,36.0
24/1/2004,24,11,746,1,6,4,41.0
24/1/2004,24,12,747,1,6,4,46.0
24/1/2004,24,13,710,1,6,4,51.0
24/1/2004,24,14,711,1,6,4,51.0
24/1/2004,24,15,673,1,6,4,49.0
24/1/2004,24,16,674,1,6,4,45.0
24/1/2004,24,17,722,1,6,4,39.0
24/1/2004,24,18,777,1,6,4,33.0
24/1/2004,24,19,799,1,6,4,31.0
24/1/2004,24,20,781,1,6,4,29.0
24/1/2004,24,21,770,1,6,4,28.0
24/1/2004,24,22,744,1,6,4,27.0
24/1/2004,24,23,742,1,6,4,26.0
24/1/2004,24,24,696,1,6,4,26.0
25/1/2004,25,1,678,1,7,4,25.0
25/1/2004,25,2,633,1,7,4,25.0
25/1/2004,25,3,646,1,7,4,24.0
25/1/2004,25,4,654,1,7,4,23.0
25/1/2004,25,5,652,1,7,4,23.0
25/1/2004,25,6,676,1,7,4,22.0
25/1/2004,25,7,706,1,7,4,22.0
25/1/2004,25,8,785,1,7,4,21.0
25/1/2004,25,9,861,1,7,4,22.0
25/1/2004,25,10,882,1,7,4,23.0
25/1/2004,25,11,805,1,7,4,23.0
25/1/2004,25,12,790,1,7,4,25.0
25/1/2004,25,13,828,1,7,4,25.0
25/1/2004,25,14,811,1,7,4,25.0
25/1/2004,25,15,763,1,7,4,25.0
25/1/2004,25,16,741,1,7,4,22.0
25/1/2004,25,17,748,1,7,4,20.0
25/1/2004,25,18,800,1,7,4,20.0
25/1/2004,25,19,838,1,7,4,19.0
25/1/2004,25,20,781,1,7,4,20.0
25/1/2004,25,21,782,1,7,4,21.0
25/1/2004,25,22,761,1,7,4,21.0
25/1/2004,25,23,718,1,7,4,22.0
25/1/2004,25,24,660,1,7,4,24.0
26/1/2004,26,1,643,1,1,4,27.0
26/1/2004,26,2,618,1,1,4,26.0
26/1/2004,26,3,633,1,1,4,26.0
26/1/2004,26,4,621,1,1,4,26.0
26/1/2004,26,5,637,1,1,4,25.0
26/1/2004,26,6,667,1,1,4,25.0
