date,day,hour,load,month,weekday,zone,Temp
14/1/2004,14,22,"219,212",1,3,3,28.0
14/1/2004,14,23,"205,192",1,3,3,30.0
14/1/2004,14,24,"190,060",1,3,3,30.0
15/1/2004,15,1,"184,323",1,4,3,32.0
15/1/2004,15,2,"182,510",1,4,3,34.0
15/1/2004,15,3,"182,112",1,4,3,35.0
15/1/2004,15,4,"185,334",1,4,3,34.0
15/1/2004,15,5,"190,965",1,4,3,33.0
15/1/2004,15,6,"205,605",1,4,3,32.0
15/1/2004,15,7,"227,989",1,4,3,31.0
15/1/2004,15,8,"245,992",1,4,3,28.0
15/1/2004,15,9,"243,373",1,4,3,24.0
15/1/2004,15,10,"239,659",1,4,3,22.0
15/1/2004,15,11,"230,856",1,4,3,22.0
15/1/2004,15,12,"225,607",1,4,3,21.0
15/1/2004,15,13,"220,245",1,4,3,24.0
15/1/2004,15,14,"224,609",1,4,3,26.0
15/1/2004,15,15,"212,539",1,4,3,26.0
15/1/2004,15,16,"215,226",1,4,3,27.0
15/1/2004,15,17,"224,672",1,4,3,26.0
15/1/2004,15,18,"247,343",1,4,3,25.0
15/1/2004,15,19,"259,145",1,4,3,24.0
15/1/2004,15,20,"258,484",1,4,3,23.0
15/1/2004,15,21,"257,770",1,4,3,23.0
15/1/2004,15,22,"250,697",1,4,3,22.0
15/1/2004,15,23,"240,721",1,4,3,21.0
15/1/2004,15,24,"226,292",1,4,3,22.0
16/1/2004,16,1,"222,657",1,5,3,20.0
16/1/2004,16,2,"226,002",1,5,3,18.0
16/1/2004,16,3,"226,171",1,5,3,16.0
16/1/2004,16,4,"229,358",1,5,3,15.0
16/1/2004,16,5,"238,694",1,5,3,14.0
16/1/2004,16,6,"253,574",1,5,3,14.0
16/1/2004,16,7,"276,918",1,5,3,14.0
16/1/2004,16,8,"291,344",1,5,3,14.0
16/1/2004,16,9,"280,777",1,5,3,15.0
16/1/2004,16,10,"271,618",1,5,3,16.0
16/1/2004,16,11,"264,435",1,5,3,18.0
16/1/2004,16,12,"254,762",1,5,3,21.0
16/1/2004,16,13,"249,483",1,5,3,23.0
16/1/2004,16,14,"237,846",1,5,3,26.0
16/1/2004,16,15,"234,586",1,5,3,27.0
16/1/2004,16,16,"230,132",1,5,3,27.0
16/1/2004,16,17,"234,190",1,5,3,27.0
16/1/2004,16,18,"255,075",1,5,3,27.0
16/1/2004,16,19,"261,686",1,5,3,26.0
16/1/2004,16,20,"257,065",1,5,3,25.0
16/1/2004,16,21,"254,395",1,5,3,24.0
16/1/2004,16,22,"247,843",1,5,3,24.0
16/1/2004,16,23,"235,658",1,5,3,24.0
16/1/2004,16,24,"221,363",1,5,3,23.0
17/1/2004,17,1,"215,562",1,6,3,22.0
17/1/2004,17,2,"211,023",1,6,3,22.0
17/1/2004,17,3,"209,013",1,6,3,22.0
17/1/2004,17,4,"208,975",1,6,3,22.0
17/1/2004,17,5,"213,569",1,6,3,21.0
17/1/2004,17,6,"217,861",1,6,3,20.0
17/1/2004,17,7,"226,329",1,6,3,20.0
17/1/2004,17,8,"238,259",1,6,3,19.0
17/1/2004,17,9,"244,866",1,6,3,20.0
17/1/2004,17,10,"244,426",1,6,3,20.0
17/1/2004,17,11,"239,146",1,6,3,24.0
17/1/2004,17,12,"229,986",1,6,3,28.0
17/1/2004,17,13,"221,186",1,6,3,30.0
17/1/2004,17,14,"212,952",1,6,3,33.0
17/1/2004,17,15,"208,548",1,6,3,35.0
17/1/2004,17,16,"210,834",1,6,3,35.0
17/1/2004,17,17,"216,277",1,6,3,35.0
17/1/2004,17,18,"229,094",1,6,3,35.0
17/1/2004,17,19,"226,867",1,6,3,33.0
17/1/2004,17,20,"221,304",1,6,3,32.0
17/1/2004,17,21,"216,078",1,6,3,32.0
17/1/2004,17,22,"206,867",1,6,3,31.0
17/1/2004,17,23,"195,387",1,6,3,29.0
17/1/2004,17,24,"181,575",1,6,3,29.0
18/1/2004,18,1,"170,527",1,7,3,29.0
18/1/2004,18,2,"168,581",1,7,3,30.0
18/1/2004,18,3,"166,343",1,7,3,31.0
18/1/2004,18,4,"164,316",1,7,3,32.0
18/1/2004,18,5,"164,873",1,7,3,33.0
18/1/2004,18,6,"169,422",1,7,3,33.0
18/1/2004,18,7,"174,392",1,7,3,34.0
18/1/2004,18,8,"184,376",1,7,3,35.0
18/1/2004,18,9,"198,755",1,7,3,35.0
18/1/2004,18,10,"208,900",1,7,3,36.0
18/1/2004,18,11,"209,811",1,7,3,37.0
18/1/2004,18,12,"206,679",1,7,3,38.0
18/1/2004,18,13,"202,976",1,7,3,38.0
18/1/2004,18,14,"199,158",1,7,3,39.0
18/1/2004,18,15,"198,181",1,7,3,39.0
18/1/2004,18,16,"196,435",1,7,3,39.0
18/1/2004,18,17,"203,114",1,7,3,38.0
18/1/2004,18,18,"214,616",1,7,3,38.0
18/1/2004,18,19,"216,509",1,7,3,36.0
18/1/2004,18,20,"213,256",1,7,3,36.0
18/1/2004,18,21,"213,293",1,7,3,33.0
18/1/2004,18,22,"208,711",1,7,3,34.0
18/1/2004,18,23,"203,287",1,7,3,33.0
18/1/2004,18,24,"193,094",1,7,3,32.0
19/1/2004,19,1,"190,870",1,1,3,30.0
19/1/2004,19,2,"190,630",1,1,3,29.0
19/1/2004,19,3,"192,948",1,1,3,27.0
19/1/2004,19,4,"195,293",1,1,3,26.0
19/1/2004,19,5,"206,276",1,1,3,25.0
19/1/2004,19,6,"220,718",1,1,3,24.0
19/1/2004,19,7,"238,952",1,1,3,24.0
19/1/2004,19,8,"254,714",1,1,3,24.0
19/1/2004,19,9,"256,998",1,1,3,24.0
19/1/2004,19,10,"256,257",1,1,3,24.0
19/1/2004,19,11,"254,810",1,1,3,26.0
19/1/2004,19,12,"247,301",1,1,3,27.0
19/1/2004,19,13,"242,189",1,1,3,28.0
19/1/2004,19,14,"234,043",1,1,3,30.0
19/1/2004,19,15,"231,614",1,1,3,30.0
19/1/2004,19,16,"231,099",1,1,3,29.0
19/1/2004,19,17,"240,829",1,1,3,30.0
19/1/2004,19,18,"264,423",1,1,3,29.0
19/1/2004,19,19,"269,779",1,1,3,26.0
19/1/2004,19,20,"270,697",1,1,3,26.0
19/1/2004,19,21,"263,074",1,1,3,25.0
19/1/2004,19,22,"250,772",1,1,3,25.0
19/1/2004,19,23,"240,865",1,1,3,24.0
19/1/2004,19,24,"226,109",1,1,3,24.0
20/1/2004,20,1,"218,486",1,2,3,22.0
20/1/2004,20,2,"217,142",1,2,3,22.0
20/1/2004,20,3,"215,725",1,2,3,21.0
20/1/2004,20,4,"218,578",1,2,3,21.0
20/1/2004,20,5,"224,652",1,2,3,21.0
20/1/2004,20,6,"241,506",1,2,3,21.0
20/1/2004,20,7,"263,476",1,2,3,21.0
20/1/2004,20,8,"277,907",1,2,3,21.0
20/1/2004,20,9,"269,387",1,2,3,22.0
20/1/2004,20,10,"261,236",1,2,3,23.0
20/1/2004,20,11,"251,428",1,2,3,26.0
20/1/2004,20,12,"247,998",1,2,3,27.0
20/1/2004,20,13,"238,154",1,2,3,28.0
20/1/2004,20,14,"234,294",1,2,3,29.0
20/1/2004,20,15,"230,200",1,2,3,29.0
20/1/2004,20,16,"224,212",1,2,3,30.0
20/1/2004,20,17,"232,878",1,2,3,29.0
20/1/2004,20,18,"259,893",1,2,3,29.0
20/1/2004,20,19,"267,568",1,2,3,27.0
20/1/2004,20,20,"268,473",1,2,3,26.0
20/1/2004,20,21,"263,306",1,2,3,25.0
20/1/2004,20,22,"254,041",1,2,3,24.0
20/1/2004,20,23,"239,966",1,2,3,24.0
20/1/2004,20,24,"226,073",1,2,3,23.0
21/1/2004,21,1,"222,037",1,3,3,22.0
21/1/2004,21,2,"222,864",1,3,3,22.0
21/1/2004,21,3,"222,984",1,3,3,21.0
21/1/2004,21,4,"227,924",1,3,3,20.0
21/1/2004,21,5,"234,786",1,3,3,20.0
21/1/2004,21,6,"250,056",1,3,3,19.0
21/1/2004,21,7,"274,772",1,3,3,18.0
21/1/2004,21,8,"287,284",1,3,3,17.0
21/1/2004,21,9,"271,155",1,3,3,17.0
21/1/2004,21,10,"257,446",1,3,3,20.0
21/1/2004,21,11,"251,216",1,3,3,22.0
21/1/2004,21,12,"242,654",1,3,3,24.0
21/1/2004,21,13,"235,242",1,3,3,26.0
21/1/2004,21,14,"236,670",1,3,3,28.0
21/1/2004,21,15,"232,980",1,3,3,29.0
21/1/2004,21,16,"228,462",1,3,3,30.0
21/1/2004,21,17,"233,625",1,3,3,29.0
21/1/2004,21,18,"249,854",1,3,3,28.0
21/1/2004,21,19,"256,283",1,3,3,26.0
21/1/2004,21,20,"258,702",1,3,3,24.0
21/1/2004,21,21,"253,953",1,3,3,23.0
21/1/2004,21,22,"244,276",1,3,3,20.0
21/1/2004,21,23,"233,011",1,3,3,20.0
21/1/2004,21,24,"216,520",1,3,3,17.0
22/1/2004,22,1,"211,778",1,4,3,16.0
22/1/2004,22,2,"207,726",1,4,3,17.0
22/1/2004,22,3,"204,626",1,4,3,20.0
22/1/2004,22,4,"205,954",1,4,3,24.0
22/1/2004,22,5,"210,667",1,4,3,26.0
22/1/2004,22,6,"221,998",1,4,3,26.0
22/1/2004,22,7,"243,429",1,4,3,26.0
22/1/2004,22,8,"251,438",1,4,3,27.0
22/1/2004,22,9,"238,352",1,4,3,27.0
22/1/2004,22,10,"234,047",1,4,3,30.0
22/1/2004,22,11,"233,198",1,4,3,34.0
22/1/2004,22,12,"227,805",1,4,3,38.0
22/1/2004,22,13,"221,580",1,4,3,39.0
22/1/2004,22,14,"214,017",1,4,3,42.0
22/1/2004,22,15,"206,367",1,4,3,44.0
22/1/2004,22,16,"203,752",1,4,3,45.0
22/1/2004,22,17,"212,745",1,4,3,45.0
22/1/2004,22,18,"232,303",1,4,3,43.0
22/1/2004,22,19,"243,524",1,4,3,41.0
22/1/2004,22,20,"241,851",1,4,3,39.0
22/1/2004,22,21,"244,797",1,4,3,38.0
22/1/2004,22,22,"235,129",1,4,3,34.0
22/1/2004,22,23,"223,510",1,4,3,33.0
22/1/2004,22,24,"210,894",1,4,3,31.0
23/1/2004,23,1,"211,744",1,5,3,27.0
23/1/2004,23,2,"214,471",1,5,3,25.0
23/1/2004,23,3,"216,851",1,5,3,23.0
23/1/2004,23,4,"219,972",1,5,3,20.0
23/1/2004,23,5,"231,723",1,5,3,18.0
23/1/2004,23,6,"246,624",1,5,3,18.0
23/1/2004,23,7,"272,762",1,5,3,17.0
23/1/2004,23,8,"288,733",1,5,3,17.0
