date,day,hour,load,month,weekday,zone,Temp
3/1/2004,3,8,"77,028",1,6,9,45.0
3/1/2004,3,9,"67,893",1,6,9,46.0
3/1/2004,3,10,"63,357",1,6,9,49.0
3/1/2004,3,11,"64,218",1,6,9,56.0
3/1/2004,3,12,"64,239",1,6,9,62.0
3/1/2004,3,13,"63,840",1,6,9,66.0
3/1/2004,3,14,"63,336",1,6,9,69.0
3/1/2004,3,15,"62,748",1,6,9,71.0
3/1/2004,3,16,"62,496",1,6,9,72.0
3/1/2004,3,17,"61,992",1,6,9,71.0
3/1/2004,3,18,"61,677",1,6,9,69.0
3/1/2004,3,19,"61,656",1,6,9,66.0
3/1/2004,3,20,"63,483",1,6,9,65.0
3/1/2004,3,21,"64,617",1,6,9,64.0
3/1/2004,3,22,"64,953",1,6,9,62.0
3/1/2004,3,23,"65,646",1,6,9,62.0
3/1/2004,3,24,"65,646",1,6,9,61.0
4/1/2004,4,1,"65,541",1,7,9,61.0
4/1/2004,4,2,"65,625",1,7,9,61.0
4/1/2004,4,3,"65,961",1,7,9,62.0
4/1/2004,4,4,"66,339",1,7,9,62.0
4/1/2004,4,5,"66,129",1,7,9,61.0
4/1/2004,4,6,"66,045",1,7,9,61.0
4/1/2004,4,7,"66,108",1,7,9,61.0
4/1/2004,4,8,"66,402",1,7,9,61.0
4/1/2004,4,9,"66,003",1,7,9,61.0
4/1/2004,4,10,"65,751",1,7,9,61.0
4/1/2004,4,11,"65,625",1,7,9,62.0
4/1/2004,4,12,"64,155",1,7,9,66.0
4/1/2004,4,13,"66,465",1,7,9,69.0
4/1/2004,4,14,"66,570",1,7,9,70.0
4/1/2004,4,15,"66,906",1,7,9,69.0
4/1/2004,4,16,"70,287",1,7,9,69.0
4/1/2004,4,17,"70,266",1,7,9,67.0
4/1/2004,4,18,"70,371",1,7,9,66.0
4/1/2004,4,19,"70,077",1,7,9,64.0
4/1/2004,4,20,"69,972",1,7,9,63.0
4/1/2004,4,21,"79,758",1,7,9,60.0
4/1/2004,4,22,"81,585",1,7,9,52.0
4/1/2004,4,23,"81,417",1,7,9,52.0
4/1/2004,4,24,"81,228",1,7,9,50.0
5/1/2004,5,1,"80,661",1,1,9,48.0
5/1/2004,5,2,"81,123",1,1,9,48.0
5/1/2004,5,3,"80,829",1,1,9,48.0
5/1/2004,5,4,"80,934",1,1,9,48.0
5/1/2004,5,5,"80,388",1,1,9,49.0
5/1/2004,5,6,"80,661",1,1,9,48.0
5/1/2004,5,7,"80,934",1,1,9,47.0
5/1/2004,5,8,"81,585",1,1,9,47.0
5/1/2004,5,9,"81,312",1,1,9,47.0
5/1/2004,5,10,"81,396",1,1,9,47.0
5/1/2004,5,11,"81,858",1,1,9,47.0
5/1/2004,5,12,"73,227",1,1,9,46.0
5/1/2004,5,13,"67,935",1,1,9,47.0
5/1/2004,5,14,"67,515",1,1,9,47.0
5/1/2004,5,15,"67,473",1,1,9,48.0
5/1/2004,5,16,"68,586",1,1,9,49.0
5/1/2004,5,17,"67,977",1,1,9,49.0
5/1/2004,5,18,"68,271",1,1,9,49.0
5/1/2004,5,19,"68,502",1,1,9,48.0
5/1/2004,5,20,"68,607",1,1,9,47.0
5/1/2004,5,21,"68,502",1,1,9,46.0
5/1/2004,5,22,"68,418",1,1,9,43.0
5/1/2004,5,23,"67,452",1,1,9,43.0
5/1/2004,5,24,"66,717",1,1,9,41.0
6/1/2004,6,1,"66,255",1,2,9,41.0
6/1/2004,6,2,"57,897",1,2,9,40.0
6/1/2004,6,3,"52,794",1,2,9,37.0
6/1/2004,6,4,"64,176",1,2,9,37.0
6/1/2004,6,5,"63,315",1,2,9,35.0
6/1/2004,6,6,"63,168",1,2,9,33.0
6/1/2004,6,7,"63,567",1,2,9,36.0
6/1/2004,6,8,"64,323",1,2,9,35.0
6/1/2004,6,9,"64,911",1,2,9,33.0
6/1/2004,6,10,"65,436",1,2,9,37.0
6/1/2004,6,11,"67,725",1,2,9,38.0
6/1/2004,6,12,"67,599",1,2,9,39.0
6/1/2004,6,13,"67,704",1,2,9,42.0
6/1/2004,6,14,"68,817",1,2,9,41.0
6/1/2004,6,15,"69,174",1,2,9,41.0
6/1/2004,6,16,"68,964",1,2,9,40.0
6/1/2004,6,17,"68,775",1,2,9,38.0
6/1/2004,6,18,"73,206",1,2,9,35.0
6/1/2004,6,19,"72,870",1,2,9,33.0
6/1/2004,6,20,"72,471",1,2,9,30.0
6/1/2004,6,21,"72,282",1,2,9,28.0
6/1/2004,6,22,"73,248",1,2,9,27.0
6/1/2004,6,23,"73,479",1,2,9,26.0
6/1/2004,6,24,"73,647",1,2,9,25.0
7/1/2004,7,1,"73,710",1,3,9,24.0
7/1/2004,7,2,"73,227",1,3,9,22.0
7/1/2004,7,3,"72,954",1,3,9,22.0
7/1/2004,7,4,"73,815",1,3,9,20.0
7/1/2004,7,5,"73,290",1,3,9,20.0
7/1/2004,7,6,"72,408",1,3,9,19.0
7/1/2004,7,7,"49,140",1,3,9,19.0
7/1/2004,7,8,"24,885",1,3,9,19.0
7/1/2004,7,9,"24,948",1,3,9,19.0
7/1/2004,7,10,"49,959",1,3,9,22.0
7/1/2004,7,11,"84,693",1,3,9,24.0
7/1/2004,7,12,"83,559",1,3,9,26.0
7/1/2004,7,13,"82,992",1,3,9,27.0
7/1/2004,7,14,"82,971",1,3,9,29.0
7/1/2004,7,15,"82,299",1,3,9,31.0
7/1/2004,7,16,"81,837",1,3,9,32.0
7/1/2004,7,17,"82,320",1,3,9,32.0
7/1/2004,7,18,"51,933",1,3,9,31.0
7/1/2004,7,19,"24,927",1,3,9,29.0
7/1/2004,7,20,"25,200",1,3,9,27.0
7/1/2004,7,21,"32,277",1,3,9,25.0
7/1/2004,7,22,"77,343",1,3,9,22.0
7/1/2004,7,23,"81,102",1,3,9,23.0
7/1/2004,7,24,"80,850",1,3,9,22.0
8/1/2004,8,1,"81,228",1,4,9,24.0
8/1/2004,8,2,"76,020",1,4,9,24.0
8/1/2004,8,3,"70,980",1,4,9,22.0
8/1/2004,8,4,"70,812",1,4,9,21.0
8/1/2004,8,5,"78,393",1,4,9,23.0
8/1/2004,8,6,"83,307",1,4,9,21.0
8/1/2004,8,7,"47,460",1,4,9,20.0
8/1/2004,8,8,"25,200",1,4,9,21.0
8/1/2004,8,9,"25,158",1,4,9,21.0
8/1/2004,8,10,"46,242",1,4,9,25.0
8/1/2004,8,11,"83,412",1,4,9,29.0
8/1/2004,8,12,"84,840",1,4,9,32.0
8/1/2004,8,13,"84,294",1,4,9,34.0
8/1/2004,8,14,"83,685",1,4,9,34.0
8/1/2004,8,15,"85,365",1,4,9,35.0
8/1/2004,8,16,"85,176",1,4,9,35.0
8/1/2004,8,17,"84,714",1,4,9,35.0
8/1/2004,8,18,"85,029",1,4,9,34.0
8/1/2004,8,19,"85,260",1,4,9,33.0
8/1/2004,8,20,"83,538",1,4,9,33.0
8/1/2004,8,21,"71,232",1,4,9,31.0
8/1/2004,8,22,"71,589",1,4,9,32.0
8/1/2004,8,23,"71,043",1,4,9,31.0
8/1/2004,8,24,"70,980",1,4,9,31.0
9/1/2004,9,1,"70,539",1,5,9,31.0
9/1/2004,9,2,"69,972",1,5,9,30.0
9/1/2004,9,3,"70,224",1,5,9,31.0
9/1/2004,9,4,"70,203",1,5,9,30.0
9/1/2004,9,5,"69,783",1,5,9,30.0
9/1/2004,9,6,"69,615",1,5,9,30.0
9/1/2004,9,7,"69,552",1,5,9,30.0
9/1/2004,9,8,"68,817",1,5,9,29.0
9/1/2004,9,9,"66,360",1,5,9,29.0
9/1/2004,9,10,"66,234",1,5,9,30.0
9/1/2004,9,11,"66,381",1,5,9,30.0
9/1/2004,9,12,"66,213",1,5,9,30.0
9/1/2004,9,13,"67,074",1,5,9,30.0
9/1/2004,9,14,"66,801",1,5,9,31.0
9/1/2004,9,15,"67,158",1,5,9,30.0
9/1/2004,9,16,"70,623",1,5,9,32.0
9/1/2004,9,17,"70,707",1,5,9,30.0
9/1/2004,9,18,"71,232",1,5,9,29.0
9/1/2004,9,19,"70,980",1,5,9,26.0
9/1/2004,9,20,"71,316",1,5,9,28.0
9/1/2004,9,21,"70,686",1,5,9,27.0
9/1/2004,9,22,"70,812",1,5,9,25.0
9/1/2004,9,23,"70,728",1,5,9,23.0
9/1/2004,9,24,"70,770",1,5,9,21.0
10/1/2004,10,1,"70,980",1,6,9,18.0
10/1/2004,10,2,"71,211",1,6,9,18.0
10/1/2004,10,3,"70,917",1,6,9,15.0
10/1/2004,10,4,"68,460",1,6,9,14.0
10/1/2004,10,5,"67,893",1,6,9,13.0
10/1/2004,10,6,"68,250",1,6,9,12.0
10/1/2004,10,7,"68,082",1,6,9,12.0
10/1/2004,10,8,"66,885",1,6,9,11.0
10/1/2004,10,9,"65,100",1,6,9,11.0
10/1/2004,10,10,"64,827",1,6,9,11.0
10/1/2004,10,11,"68,985",1,6,9,13.0
10/1/2004,10,12,"82,929",1,6,9,17.0
10/1/2004,10,13,"83,181",1,6,9,18.0
10/1/2004,10,14,"83,517",1,6,9,19.0
10/1/2004,10,15,"83,181",1,6,9,20.0
10/1/2004,10,16,"82,887",1,6,9,21.0
10/1/2004,10,17,"82,551",1,6,9,21.0
10/1/2004,10,18,"48,657",1,6,9,19.0
10/1/2004,10,19,"24,318",1,6,9,17.0
10/1/2004,10,20,"24,150",1,6,9,15.0
10/1/2004,10,21,"24,297",1,6,9,11.0
10/1/2004,10,22,"47,166",1,6,9,11.0
10/1/2004,10,23,"69,993",1,6,9,10.0
10/1/2004,10,24,"69,552",1,6,9,9.0
11/1/2004,11,1,"76,713",1,7,9,9.0
11/1/2004,11,2,"82,803",1,7,9,7.0
11/1/2004,11,3,"83,013",1,7,9,7.0
11/1/2004,11,4,"82,362",1,7,9,7.0
11/1/2004,11,5,"82,425",1,7,9,7.0
11/1/2004,11,6,"82,467",1,7,9,5.0
11/1/2004,11,7,"82,719",1,7,9,6.0
11/1/2004,11,8,"47,292",1,7,9,5.0
11/1/2004,11,9,"24,213",1,7,9,7.0
11/1/2004,11,10,"24,339",1,7,9,13.0
11/1/2004,11,11,"60,564",1,7,9,18.0
11/1/2004,11,12,"81,627",1,7,9,23.0
11/1/2004,11,13,"81,312",1,7,9,26.0
11/1/2004,11,14,"81,417",1,7,9,27.0
11/1/2004,11,15,"81,606",1,7,9,29.0
11/1/2004,11,16,"81,186",1,7,9,30.0
11/1/2004,11,17,"80,766",1,7,9,30.0
11/1/2004,11,18,"80,766",1,7,9,30.0
11/1/2004,11,19,"81,186",1,7,9,30.0
11/1/2004,11,20,"81,900",1,7,9,29.0
11/1/2004,11,21,"81,522",1,7,9,29.0
11/1/2004,11,22,"82,257",1,7,9,30.0
11/1/2004,11,23,"82,236",1,7,9,30.0
11/1/2004,11,24,"82,320",1,7,9,30.0
12/1/2004,12,1,"82,089",1,1,9,29.0
12/1/2004,12,2,"81,900",1,1,9,30.0
12/1/2004,12,3,"81,774",1,1,9,32.0
12/1/2004,12,4,"82,047",1,1,9,32.0
12/1/2004,12,5,"81,753",1,1,9,32.0
12/1/2004,12,6,"81,396",1,1,9,32.0
12/1/2004,12,7,"81,501",1,1,9,32.0
12/1/2004,12,8,"81,543",1,1,9,31.0
12/1/2004,12,9,"82,278",1,1,9,32.0
12/1/2004,12,10,"81,417",1,1,9,34.0
12/1/2004,12,11,"75,978",1,1,9,39.0
12/1/2004,12,12,"69,930",1,1,9,46.0
12/1/2004,12,13,"70,182",1,1,9,51.0
12/1/2004,12,14,"71,400",1,1,9,52.0
12/1/2004,12,15,"71,484",1,1,9,54.0
12/1/2004,12,16,"72,030",1,1,9,55.0
12/1/2004,12,17,"71,967",1,1,9,55.0
12/1/2004,12,18,"72,870",1,1,9,51.0
12/1/2004,12,19,"72,429",1,1,9,48.0
12/1/2004,12,20,"72,093",1,1,9,47.0
12/1/2004,12,21,"71,799",1,1,9,43.0
12/1/2004,12,22,"80,115",1,1,9,40.0
12/1/2004,12,23,"82,866",1,1,9,40.0
12/1/2004,12,24,"83,454",1,1,9,36.0
13/1/2004,13,1,"83,076",1,2,9,38.0
13/1/2004,13,2,"82,698",1,2,9,33.0
13/1/2004,13,3,"82,614",1,2,9,30.0
13/1/2004,13,4,"82,803",1,2,9,30.0
13/1/2004,13,5,"72,555",1,2,9,29.0
13/1/2004,13,6,"67,452",1,2,9,28.0
13/1/2004,13,7,"67,410",1,2,9,33.0
13/1/2004,13,8,"68,292",1,2,9,32.0
13/1/2004,13,9,"68,334",1,2,9,33.0
13/1/2004,13,10,"63,903",1,2,9,40.0
13/1/2004,13,11,"54,516",1,2,9,45.0
13/1/2004,13,12,"54,117",1,2,9,51.0
13/1/2004,13,13,"55,461",1,2,9,53.0
13/1/2004,13,14,"67,389",1,2,9,56.0
13/1/2004,13,15,"66,927",1,2,9,55.0
13/1/2004,13,16,"69,384",1,2,9,55.0
13/1/2004,13,17,"71,085",1,2,9,54.0
13/1/2004,13,18,"71,316",1,2,9,48.0
13/1/2004,13,19,"71,169",1,2,9,43.0
13/1/2004,13,20,"71,295",1,2,9,42.0
13/1/2004,13,21,"71,379",1,2,9,40.0
13/1/2004,13,22,"77,847",1,2,9,40.0
13/1/2004,13,23,"82,572",1,2,9,35.0
13/1/2004,13,24,"82,467",1,2,9,33.0
14/1/2004,14,1,"64,827",1,3,9,33.0
14/1/2004,14,2,"81,186",1,3,9,30.0
14/1/2004,14,3,"78,813",1,3,9,29.0
14/1/2004,14,4,"75,117",1,3,9,28.0
14/1/2004,14,5,"54,810",1,3,9,26.0
14/1/2004,14,6,"26,733",1,3,9,25.0
14/1/2004,14,7,"10,374",1,3,9,23.0
14/1/2004,14,8,"7,497",1,3,9,22.0
14/1/2004,14,9,"7,434",1,3,9,23.0
14/1/2004,14,10,"7,539",1,3,9,28.0
14/1/2004,14,11,"7,413",1,3,9,32.0
14/1/2004,14,12,"7,308",1,3,9,33.0
14/1/2004,14,13,"7,413",1,3,9,35.0
14/1/2004,14,14,"7,497",1,3,9,35.0
14/1/2004,14,15,"7,854",1,3,9,37.0
14/1/2004,14,16,"8,715",1,3,9,38.0
14/1/2004,14,17,"10,647",1,3,9,38.0
14/1/2004,14,18,"15,582",1,3,9,38.0
14/1/2004,14,19,"19,992",1,3,9,36.0
14/1/2004,14,20,"24,612",1,3,9,34.0
14/1/2004,14,21,"37,842",1,3,9,34.0
14/1/2004,14,22,"66,780",1,3,9,33.0
14/1/2004,14,23,"75,327",1,3,9,32.0
14/1/2004,14,24,"78,792",1,3,9,33.0
15/1/2004,15,1,"79,170",1,4,9,33.0
15/1/2004,15,2,"79,464",1,4,9,31.0
15/1/2004,15,3,"79,968",1,4,9,32.0
15/1/2004,15,4,"78,834",1,4,9,32.0
15/1/2004,15,5,"67,956",1,4,9,31.0
15/1/2004,15,6,"68,250",1,4,9,30.0
15/1/2004,15,7,"68,628",1,4,9,32.0
15/1/2004,15,8,"68,901",1,4,9,32.0
15/1/2004,15,9,"68,208",1,4,9,31.0
15/1/2004,15,10,"70,497",1,4,9,31.0
15/1/2004,15,11,"71,610",1,4,9,32.0
15/1/2004,15,12,"79,275",1,4,9,35.0
15/1/2004,15,13,"82,677",1,4,9,36.0
15/1/2004,15,14,"81,900",1,4,9,38.0
15/1/2004,15,15,"82,908",1,4,9,39.0
15/1/2004,15,16,"83,034",1,4,9,39.0
15/1/2004,15,17,"82,152",1,4,9,39.0
15/1/2004,15,18,"81,333",1,4,9,36.0
15/1/2004,15,19,"70,035",1,4,9,34.0
15/1/2004,15,20,"68,859",1,4,9,32.0
15/1/2004,15,21,"67,704",1,4,9,30.0
15/1/2004,15,22,"68,313",1,4,9,29.0
15/1/2004,15,23,"68,859",1,4,9,28.0
15/1/2004,15,24,"68,607",1,4,9,28.0
16/1/2004,16,1,"68,481",1,5,9,26.0
16/1/2004,16,2,"68,628",1,5,9,24.0
16/1/2004,16,3,"80,451",1,5,9,22.0
16/1/2004,16,4,"81,165",1,5,9,20.0
16/1/2004,16,5,"80,997",1,5,9,19.0
16/1/2004,16,6,"68,691",1,5,9,18.0
16/1/2004,16,7,"42,042",1,5,9,16.0
16/1/2004,16,8,"24,108",1,5,9,15.0
16/1/2004,16,9,"25,767",1,5,9,16.0
16/1/2004,16,10,"62,601",1,5,9,18.0
16/1/2004,16,11,"70,056",1,5,9,22.0
16/1/2004,16,12,"74,172",1,5,9,27.0
16/1/2004,16,13,"85,491",1,5,9,29.0
16/1/2004,16,14,"85,050",1,5,9,30.0
16/1/2004,16,15,"83,265",1,5,9,32.0
16/1/2004,16,16,"82,908",1,5,9,33.0
16/1/2004,16,17,"83,853",1,5,9,33.0
16/1/2004,16,18,"84,336",1,5,9,31.0
16/1/2004,16,19,"84,609",1,5,9,29.0
16/1/2004,16,20,"84,609",1,5,9,27.0
16/1/2004,16,21,"84,126",1,5,9,25.0
16/1/2004,16,22,"80,136",1,5,9,25.0
16/1/2004,16,23,"71,043",1,5,9,23.0
16/1/2004,16,24,"71,001",1,5,9,21.0
17/1/2004,17,1,"69,069",1,6,9,22.0
17/1/2004,17,2,"71,463",1,6,9,21.0
17/1/2004,17,3,"71,337",1,6,9,20.0
17/1/2004,17,4,"71,064",1,6,9,20.0
17/1/2004,17,5,"71,148",1,6,9,19.0
17/1/2004,17,6,"69,237",1,6,9,20.0
17/1/2004,17,7,"67,494",1,6,9,18.0
17/1/2004,17,8,"67,998",1,6,9,17.0
17/1/2004,17,9,"67,263",1,6,9,19.0
17/1/2004,17,10,"67,809",1,6,9,25.0
17/1/2004,17,11,"68,481",1,6,9,30.0
17/1/2004,17,12,"67,935",1,6,9,33.0
17/1/2004,17,13,"68,019",1,6,9,35.0
17/1/2004,17,14,"68,376",1,6,9,37.0
17/1/2004,17,15,"67,536",1,6,9,37.0
17/1/2004,17,16,"67,200",1,6,9,39.0
17/1/2004,17,17,"66,990",1,6,9,38.0
17/1/2004,17,18,"66,906",1,6,9,36.0
17/1/2004,17,19,"66,549",1,6,9,35.0
17/1/2004,17,20,"66,759",1,6,9,35.0
17/1/2004,17,21,"66,885",1,6,9,35.0
17/1/2004,17,22,"66,864",1,6,9,35.0
17/1/2004,17,23,"67,578",1,6,9,33.0
17/1/2004,17,24,"67,704",1,6,9,32.0
18/1/2004,18,1,"67,473",1,7,9,32.0
18/1/2004,18,2,"67,557",1,7,9,32.0
18/1/2004,18,3,"67,746",1,7,9,32.0
18/1/2004,18,4,"67,410",1,7,9,32.0
18/1/2004,18,5,"67,284",1,7,9,34.0
18/1/2004,18,6,"67,851",1,7,9,35.0
18/1/2004,18,7,"67,746",1,7,9,35.0
18/1/2004,18,8,"67,725",1,7,9,35.0
18/1/2004,18,9,"67,515",1,7,9,35.0
18/1/2004,18,10,"67,158",1,7,9,36.0
18/1/2004,18,11,"66,633",1,7,9,38.0
18/1/2004,18,12,"66,885",1,7,9,40.0
18/1/2004,18,13,"66,927",1,7,9,40.0
18/1/2004,18,14,"66,990",1,7,9,40.0
18/1/2004,18,15,"66,549",1,7,9,40.0
18/1/2004,18,16,"66,717",1,7,9,40.0
18/1/2004,18,17,"66,612",1,7,9,38.0
18/1/2004,18,18,"67,158",1,7,9,37.0
18/1/2004,18,19,"66,759",1,7,9,36.0
18/1/2004,18,20,"66,759",1,7,9,36.0
18/1/2004,18,21,"67,368",1,7,9,36.0
18/1/2004,18,22,"73,920",1,7,9,35.0
18/1/2004,18,23,"79,527",1,7,9,34.0
18/1/2004,18,24,"79,590",1,7,9,32.0
19/1/2004,19,1,"81,333",1,1,9,31.0
19/1/2004,19,2,"83,517",1,1,9,29.0
19/1/2004,19,3,"83,013",1,1,9,27.0
19/1/2004,19,4,"82,887",1,1,9,27.0
19/1/2004,19,5,"83,160",1,1,9,26.0
19/1/2004,19,6,"73,626",1,1,9,26.0
19/1/2004,19,7,"65,625",1,1,9,26.0
19/1/2004,19,8,"63,840",1,1,9,26.0
19/1/2004,19,9,"64,638",1,1,9,26.0
19/1/2004,19,10,"66,045",1,1,9,27.0
19/1/2004,19,11,"66,360",1,1,9,29.0
19/1/2004,19,12,"65,709",1,1,9,29.0
19/1/2004,19,13,"65,751",1,1,9,31.0
19/1/2004,19,14,"66,171",1,1,9,32.0
19/1/2004,19,15,"66,801",1,1,9,33.0
19/1/2004,19,16,"66,423",1,1,9,34.0
19/1/2004,19,17,"66,444",1,1,9,33.0
19/1/2004,19,18,"66,129",1,1,9,31.0
19/1/2004,19,19,"66,108",1,1,9,29.0
19/1/2004,19,20,"68,103",1,1,9,28.0
19/1/2004,19,21,"79,653",1,1,9,26.0
19/1/2004,19,22,"80,010",1,1,9,26.0
19/1/2004,19,23,"80,178",1,1,9,23.0
19/1/2004,19,24,"81,543",1,1,9,23.0
20/1/2004,20,1,"83,874",1,2,9,21.0
20/1/2004,20,2,"83,664",1,2,9,22.0
20/1/2004,20,3,"83,349",1,2,9,22.0
20/1/2004,20,4,"83,622",1,2,9,22.0
20/1/2004,20,5,"83,391",1,2,9,22.0
20/1/2004,20,6,"76,020",1,2,9,20.0
20/1/2004,20,7,"68,817",1,2,9,20.0
20/1/2004,20,8,"66,948",1,2,9,19.0
20/1/2004,20,9,"65,541",1,2,9,21.0
20/1/2004,20,10,"64,995",1,2,9,24.0
20/1/2004,20,11,"66,234",1,2,9,26.0
20/1/2004,20,12,"65,457",1,2,9,27.0
20/1/2004,20,13,"65,394",1,2,9,29.0
20/1/2004,20,14,"66,108",1,2,9,30.0
20/1/2004,20,15,"65,373",1,2,9,32.0
20/1/2004,20,16,"69,867",1,2,9,32.0
20/1/2004,20,17,"80,031",1,2,9,31.0
20/1/2004,20,18,"80,325",1,2,9,29.0
20/1/2004,20,19,"80,178",1,2,9,27.0
20/1/2004,20,20,"79,905",1,2,9,26.0
20/1/2004,20,21,"80,073",1,2,9,25.0
20/1/2004,20,22,"66,381",1,2,9,23.0
20/1/2004,20,23,"60,564",1,2,9,22.0
20/1/2004,20,24,"60,816",1,2,9,20.0
21/1/2004,21,1,"60,795",1,3,9,19.0
21/1/2004,21,2,"61,425",1,3,9,19.0
21/1/2004,21,3,"61,551",1,3,9,18.0
21/1/2004,21,4,"61,593",1,3,9,16.0
21/1/2004,21,5,"61,677",1,3,9,15.0
21/1/2004,21,6,"61,593",1,3,9,14.0
21/1/2004,21,7,"35,679",1,3,9,14.0
21/1/2004,21,8,"24,486",1,3,9,13.0
21/1/2004,21,9,"25,851",1,3,9,14.0
21/1/2004,21,10,"44,688",1,3,9,18.0
21/1/2004,21,11,"67,683",1,3,9,23.0
21/1/2004,21,12,"67,641",1,3,9,27.0
21/1/2004,21,13,"67,053",1,3,9,28.0
21/1/2004,21,14,"66,969",1,3,9,29.0
21/1/2004,21,15,"67,074",1,3,9,30.0
21/1/2004,21,16,"67,137",1,3,9,31.0
21/1/2004,21,17,"65,289",1,3,9,31.0
21/1/2004,21,18,"66,192",1,3,9,30.0
21/1/2004,21,19,"78,015",1,3,9,28.0
21/1/2004,21,20,"79,779",1,3,9,25.0
21/1/2004,21,21,"82,005",1,3,9,21.0
21/1/2004,21,22,"81,018",1,3,9,20.0
21/1/2004,21,23,"80,073",1,3,9,19.0
21/1/2004,21,24,"79,548",1,3,9,19.0
22/1/2004,22,1,"79,485",1,4,9,19.0
22/1/2004,22,2,"79,695",1,4,9,20.0
22/1/2004,22,3,"79,884",1,4,9,22.0
22/1/2004,22,4,"79,359",1,4,9,24.0
22/1/2004,22,5,"78,750",1,4,9,24.0
22/1/2004,22,6,"79,149",1,4,9,24.0
22/1/2004,22,7,"68,796",1,4,9,26.0
22/1/2004,22,8,"68,733",1,4,9,26.0
22/1/2004,22,9,"68,859",1,4,9,28.0
22/1/2004,22,10,"67,641",1,4,9,32.0
22/1/2004,22,11,"70,056",1,4,9,37.0
22/1/2004,22,12,"80,052",1,4,9,41.0
22/1/2004,22,13,"79,149",1,4,9,45.0
22/1/2004,22,14,"66,507",1,4,9,47.0
22/1/2004,22,15,"66,738",1,4,9,47.0
22/1/2004,22,16,"78,918",1,4,9,48.0
22/1/2004,22,17,"78,750",1,4,9,47.0
22/1/2004,22,18,"77,280",1,4,9,44.0
22/1/2004,22,19,"75,831",1,4,9,42.0
22/1/2004,22,20,"76,020",1,4,9,38.0
22/1/2004,22,21,"76,293",1,4,9,36.0
22/1/2004,22,22,"76,797",1,4,9,36.0
22/1/2004,22,23,"75,054",1,4,9,34.0
22/1/2004,22,24,"77,364",1,4,9,31.0
23/1/2004,23,1,"77,658",1,5,9,30.0
23/1/2004,23,2,"76,461",1,5,9,28.0
23/1/2004,23,3,"65,730",1,5,9,22.0
23/1/2004,23,4,"66,360",1,5,9,21.0
23/1/2004,23,5,"75,432",1,5,9,20.0
23/1/2004,23,6,"78,855",1,5,9,19.0
23/1/2004,23,7,"73,668",1,5,9,17.0
23/1/2004,23,8,"72,534",1,5,9,14.0
