date,day,hour,load,month,weekday,zone,Temp
3/1/2004,3,17,"13,826",1,6,1,68.0
3/1/2004,3,18,"15,825",1,6,1,65.0
3/1/2004,3,19,"16,996",1,6,1,64.0
3/1/2004,3,20,"16,394",1,6,1,63.0
3/1/2004,3,21,"15,406",1,6,1,62.0
3/1/2004,3,22,"14,278",1,6,1,63.0
3/1/2004,3,23,"13,315",1,6,1,63.0
3/1/2004,3,24,"12,424",1,6,1,62.0
4/1/2004,4,1,"11,273",1,7,1,63.0
4/1/2004,4,2,"10,415",1,7,1,62.0
4/1/2004,4,3,"9,943",1,7,1,62.0
4/1/2004,4,4,"9,859",1,7,1,62.0
4/1/2004,4,5,"9,881",1,7,1,60.0
4/1/2004,4,6,"10,248",1,7,1,60.0
4/1/2004,4,7,"11,016",1,7,1,60.0
4/1/2004,4,8,"12,780",1,7,1,62.0
4/1/2004,4,9,"15,108",1,7,1,60.0
4/1/2004,4,10,"15,680",1,7,1,64.0
4/1/2004,4,11,"15,280",1,7,1,64.0
4/1/2004,4,12,"14,605",1,7,1,66.0
4/1/2004,4,13,"14,689",1,7,1,71.0
4/1/2004,4,14,"14,642",1,7,1,70.0
4/1/2004,4,15,"14,207",1,7,1,71.0
4/1/2004,4,16,"13,614",1,7,1,72.0
4/1/2004,4,17,"14,162",1,7,1,71.0
4/1/2004,4,18,"16,237",1,7,1,68.0
4/1/2004,4,19,"17,430",1,7,1,67.0
4/1/2004,4,20,"17,218",1,7,1,67.0
4/1/2004,4,21,"16,633",1,7,1,65.0
4/1/2004,4,22,"15,238",1,7,1,64.0
4/1/2004,4,23,"13,580",1,7,1,65.0
4/1/2004,4,24,"11,727",1,7,1,64.0
5/1/2004,5,1,"10,750",1,1,1,64.0
5/1/2004,5,2,"10,321",1,1,1,63.0
5/1/2004,5,3,"10,107",1,1,1,65.0
5/1/2004,5,4,"10,065",1,1,1,64.0
5/1/2004,5,5,"10,419",1,1,1,64.0
5/1/2004,5,6,"12,101",1,1,1,64.0
5/1/2004,5,7,"14,847",1,1,1,64.0
5/1/2004,5,8,"15,259",1,1,1,64.0
5/1/2004,5,9,"14,045",1,1,1,65.0
5/1/2004,5,10,"14,009",1,1,1,66.0
5/1/2004,5,11,"14,332",1,1,1,66.0
5/1/2004,5,12,"13,908",1,1,1,67.0
5/1/2004,5,13,"13,981",1,1,1,68.0
5/1/2004,5,14,"13,865",1,1,1,68.0
5/1/2004,5,15,"13,845",1,1,1,66.0
5/1/2004,5,16,"14,350",1,1,1,66.0
5/1/2004,5,17,"15,501",1,1,1,66.0
5/1/2004,5,18,"17,307",1,1,1,66.0
5/1/2004,5,19,"18,786",1,1,1,63.0
5/1/2004,5,20,"19,089",1,1,1,54.0
5/1/2004,5,21,"19,192",1,1,1,52.0
5/1/2004,5,22,"18,416",1,1,1,49.0
5/1/2004,5,23,"17,006",1,1,1,47.0
5/1/2004,5,24,"16,018",1,1,1,47.0
6/1/2004,6,1,"15,742",1,2,1,47.0
6/1/2004,6,2,"15,682",1,2,1,46.0
6/1/2004,6,3,"16,132",1,2,1,45.0
6/1/2004,6,4,"16,761",1,2,1,43.0
6/1/2004,6,5,"17,909",1,2,1,41.0
6/1/2004,6,6,"20,234",1,2,1,41.0
6/1/2004,6,7,"23,948",1,2,1,39.0
6/1/2004,6,8,"24,789",1,2,1,39.0
6/1/2004,6,9,"23,024",1,2,1,40.0
6/1/2004,6,10,"20,613",1,2,1,43.0
6/1/2004,6,11,"19,070",1,2,1,45.0
6/1/2004,6,12,"17,447",1,2,1,44.0
6/1/2004,6,13,"17,556",1,2,1,45.0
6/1/2004,6,14,"18,506",1,2,1,46.0
6/1/2004,6,15,"18,762",1,2,1,46.0
6/1/2004,6,16,"19,162",1,2,1,46.0
6/1/2004,6,17,"21,509",1,2,1,45.0
6/1/2004,6,18,"25,314",1,2,1,39.0
6/1/2004,6,19,"28,060",1,2,1,39.0
6/1/2004,6,20,"28,768",1,2,1,39.0
6/1/2004,6,21,"28,919",1,2,1,38.0
6/1/2004,6,22,"28,653",1,2,1,36.0
6/1/2004,6,23,"27,406",1,2,1,32.0
6/1/2004,6,24,"26,507",1,2,1,32.0
7/1/2004,7,1,"26,014",1,3,1,30.0
7/1/2004,7,2,"26,447",1,3,1,29.0
7/1/2004,7,3,"27,286",1,3,1,28.0
7/1/2004,7,4,"27,923",1,3,1,28.0
7/1/2004,7,5,"29,130",1,3,1,28.0
7/1/2004,7,6,"31,503",1,3,1,26.0
7/1/2004,7,7,"34,900",1,3,1,26.0
7/1/2004,7,8,"35,201",1,3,1,26.0
7/1/2004,7,9,"32,405",1,3,1,26.0
7/1/2004,7,10,"29,694",1,3,1,28.0
7/1/2004,7,11,"27,298",1,3,1,28.0
7/1/2004,7,12,"25,243",1,3,1,29.0
7/1/2004,7,13,"23,481",1,3,1,29.0
7/1/2004,7,14,"22,095",1,3,1,31.0
7/1/2004,7,15,"20,617",1,3,1,31.0
7/1/2004,7,16,"21,013",1,3,1,31.0
7/1/2004,7,17,"23,676",1,3,1,31.0
7/1/2004,7,18,"27,329",1,3,1,30.0
7/1/2004,7,19,"29,685",1,3,1,30.0
7/1/2004,7,20,"29,838",1,3,1,30.0
7/1/2004,7,21,"29,806",1,3,1,29.0
7/1/2004,7,22,"28,704",1,3,1,31.0
7/1/2004,7,23,"27,069",1,3,1,30.0
7/1/2004,7,24,"25,708",1,3,1,30.0
8/1/2004,8,1,"25,104",1,4,1,29.0
8/1/2004,8,2,"25,122",1,4,1,26.0
8/1/2004,8,3,"25,464",1,4,1,24.0
8/1/2004,8,4,"25,715",1,4,1,22.0
8/1/2004,8,5,"26,219",1,4,1,22.0
8/1/2004,8,6,"28,552",1,4,1,22.0
8/1/2004,8,7,"31,815",1,4,1,24.0
8/1/2004,8,8,"32,289",1,4,1,22.0
8/1/2004,8,9,"28,968",1,4,1,25.0
8/1/2004,8,10,"25,705",1,4,1,31.0
8/1/2004,8,11,"23,297",1,4,1,35.0
8/1/2004,8,12,"23,090",1,4,1,37.0
8/1/2004,8,13,"23,244",1,4,1,37.0
8/1/2004,8,14,"23,081",1,4,1,36.0
8/1/2004,8,15,"22,421",1,4,1,36.0
8/1/2004,8,16,"22,883",1,4,1,35.0
8/1/2004,8,17,"24,436",1,4,1,35.0
8/1/2004,8,18,"26,555",1,4,1,34.0
8/1/2004,8,19,"27,394",1,4,1,35.0
8/1/2004,8,20,"27,486",1,4,1,35.0
8/1/2004,8,21,"26,890",1,4,1,37.0
8/1/2004,8,22,"25,529",1,4,1,35.0
8/1/2004,8,23,"23,869",1,4,1,35.0
8/1/2004,8,24,"22,278",1,4,1,34.0
9/1/2004,9,1,"21,175",1,5,1,33.0
9/1/2004,9,2,"21,056",1,5,1,33.0
9/1/2004,9,3,"21,241",1,5,1,32.0
9/1/2004,9,4,"22,062",1,5,1,31.0
9/1/2004,9,5,"23,026",1,5,1,31.0
9/1/2004,9,6,"25,610",1,5,1,32.0
9/1/2004,9,7,"27,220",1,5,1,31.0
9/1/2004,9,8,"27,570",1,5,1,31.0
9/1/2004,9,9,"27,422",1,5,1,31.0
9/1/2004,9,10,"26,881",1,5,1,33.0
9/1/2004,9,11,"26,574",1,5,1,31.0
9/1/2004,9,12,"25,648",1,5,1,31.0
9/1/2004,9,13,"24,980",1,5,1,33.0
9/1/2004,9,14,"24,682",1,5,1,34.0
9/1/2004,9,15,"24,955",1,5,1,33.0
9/1/2004,9,16,"24,932",1,5,1,33.0
9/1/2004,9,17,"25,497",1,5,1,33.0
9/1/2004,9,18,"27,668",1,5,1,31.0
9/1/2004,9,19,"28,784",1,5,1,31.0
9/1/2004,9,20,"28,113",1,5,1,31.0
9/1/2004,9,21,"27,311",1,5,1,30.0
9/1/2004,9,22,"26,327",1,5,1,29.0
9/1/2004,9,23,"24,967",1,5,1,27.0
9/1/2004,9,24,"23,824",1,5,1,26.0
10/1/2004,10,1,"23,405",1,6,1,24.0
10/1/2004,10,2,"23,507",1,6,1,22.0
10/1/2004,10,3,"24,067",1,6,1,21.0
10/1/2004,10,4,"24,786",1,6,1,20.0
10/1/2004,10,5,"25,418",1,6,1,19.0
10/1/2004,10,6,"26,631",1,6,1,19.0
10/1/2004,10,7,"28,560",1,6,1,17.0
10/1/2004,10,8,"30,242",1,6,1,17.0
10/1/2004,10,9,"32,387",1,6,1,15.0
10/1/2004,10,10,"31,926",1,6,1,15.0
10/1/2004,10,11,"29,308",1,6,1,19.0
10/1/2004,10,12,"27,017",1,6,1,19.0
10/1/2004,10,13,"24,909",1,6,1,19.0
10/1/2004,10,14,"23,193",1,6,1,22.0
10/1/2004,10,15,"22,257",1,6,1,22.0
10/1/2004,10,16,"22,457",1,6,1,20.0
10/1/2004,10,17,"23,909",1,6,1,20.0
10/1/2004,10,18,"27,515",1,6,1,20.0
10/1/2004,10,19,"29,526",1,6,1,18.0
10/1/2004,10,20,"30,073",1,6,1,18.0
10/1/2004,10,21,"30,858",1,6,1,18.0
10/1/2004,10,22,"30,698",1,6,1,18.0
10/1/2004,10,23,"30,208",1,6,1,18.0
10/1/2004,10,24,"30,056",1,6,1,18.0
11/1/2004,11,1,"30,404",1,7,1,18.0
11/1/2004,11,2,"31,248",1,7,1,18.0
11/1/2004,11,3,"32,423",1,7,1,16.0
11/1/2004,11,4,"33,580",1,7,1,15.0
11/1/2004,11,5,"34,564",1,7,1,15.0
11/1/2004,11,6,"36,114",1,7,1,15.0
11/1/2004,11,7,"37,525",1,7,1,13.0
11/1/2004,11,8,"39,584",1,7,1,15.0
11/1/2004,11,9,"39,231",1,7,1,16.0
11/1/2004,11,10,"34,593",1,7,1,21.0
11/1/2004,11,11,"30,121",1,7,1,26.0
11/1/2004,11,12,"26,561",1,7,1,27.0
11/1/2004,11,13,"23,855",1,7,1,27.0
11/1/2004,11,14,"22,215",1,7,1,28.0
11/1/2004,11,15,"21,345",1,7,1,28.0
11/1/2004,11,16,"21,376",1,7,1,28.0
11/1/2004,11,17,"22,021",1,7,1,28.0
11/1/2004,11,18,"25,327",1,7,1,28.0
11/1/2004,11,19,"27,099",1,7,1,26.0
11/1/2004,11,20,"27,045",1,7,1,26.0
11/1/2004,11,21,"26,942",1,7,1,27.0
11/1/2004,11,22,"25,751",1,7,1,28.0
11/1/2004,11,23,"24,813",1,7,1,28.0
11/1/2004,11,24,"23,683",1,7,1,28.0
12/1/2004,12,1,"22,937",1,1,1,28.0
12/1/2004,12,2,"22,999",1,1,1,30.0
12/1/2004,12,3,"22,895",1,1,1,30.0
12/1/2004,12,4,"23,236",1,1,1,32.0
12/1/2004,12,5,"23,658",1,1,1,34.0
12/1/2004,12,6,"25,624",1,1,1,34.0
12/1/2004,12,7,"28,145",1,1,1,34.0
12/1/2004,12,8,"28,175",1,1,1,35.0
12/1/2004,12,9,"24,992",1,1,1,36.0
12/1/2004,12,10,"21,752",1,1,1,39.0
12/1/2004,12,11,"19,509",1,1,1,43.0
12/1/2004,12,12,"17,400",1,1,1,46.0
12/1/2004,12,13,"16,290",1,1,1,49.0
12/1/2004,12,14,"15,236",1,1,1,51.0
12/1/2004,12,15,"14,436",1,1,1,53.0
12/1/2004,12,16,"14,126",1,1,1,53.0
12/1/2004,12,17,"15,495",1,1,1,52.0
12/1/2004,12,18,"18,489",1,1,1,49.0
12/1/2004,12,19,"20,561",1,1,1,45.0
12/1/2004,12,20,"21,313",1,1,1,43.0
12/1/2004,12,21,"21,503",1,1,1,43.0
12/1/2004,12,22,"20,629",1,1,1,44.0
12/1/2004,12,23,"18,797",1,1,1,41.0
12/1/2004,12,24,"17,698",1,1,1,38.0
13/1/2004,13,1,"17,264",1,2,1,34.0
13/1/2004,13,2,"17,243",1,2,1,30.0
13/1/2004,13,3,"17,489",1,2,1,28.0
13/1/2004,13,4,"17,879",1,2,1,28.0
13/1/2004,13,5,"18,426",1,2,1,29.0
13/1/2004,13,6,"20,744",1,2,1,29.0
13/1/2004,13,7,"24,042",1,2,1,31.0
13/1/2004,13,8,"24,794",1,2,1,31.0
13/1/2004,13,9,"22,497",1,2,1,36.0
13/1/2004,13,10,"19,879",1,2,1,43.0
13/1/2004,13,11,"17,478",1,2,1,47.0
13/1/2004,13,12,"15,949",1,2,1,49.0
13/1/2004,13,13,"14,929",1,2,1,49.0
13/1/2004,13,14,"14,631",1,2,1,53.0
13/1/2004,13,15,"13,919",1,2,1,54.0
13/1/2004,13,16,"13,972",1,2,1,55.0
13/1/2004,13,17,"14,979",1,2,1,54.0
13/1/2004,13,18,"18,117",1,2,1,52.0
13/1/2004,13,19,"20,792",1,2,1,48.0
13/1/2004,13,20,"21,363",1,2,1,44.0
13/1/2004,13,21,"21,464",1,2,1,41.0
13/1/2004,13,22,"20,611",1,2,1,39.0
13/1/2004,13,23,"19,135",1,2,1,39.0
13/1/2004,13,24,"18,118",1,2,1,38.0
14/1/2004,14,1,"17,783",1,3,1,36.0
14/1/2004,14,2,"18,038",1,3,1,34.0
14/1/2004,14,3,"18,682",1,3,1,34.0
14/1/2004,14,4,"19,462",1,3,1,32.0
14/1/2004,14,5,"21,065",1,3,1,30.0
14/1/2004,14,6,"23,642",1,3,1,30.0
14/1/2004,14,7,"27,900",1,3,1,29.0
14/1/2004,14,8,"28,745",1,3,1,27.0
14/1/2004,14,9,"26,178",1,3,1,29.0
14/1/2004,14,10,"22,731",1,3,1,31.0
14/1/2004,14,11,"20,042",1,3,1,35.0
14/1/2004,14,12,"17,946",1,3,1,36.0
14/1/2004,14,13,"16,515",1,3,1,37.0
14/1/2004,14,14,"15,786",1,3,1,37.0
14/1/2004,14,15,"15,019",1,3,1,37.0
14/1/2004,14,16,"15,349",1,3,1,35.0
14/1/2004,14,17,"17,316",1,3,1,35.0
14/1/2004,14,18,"20,734",1,3,1,34.0
14/1/2004,14,19,"22,894",1,3,1,33.0
14/1/2004,14,20,"23,031",1,3,1,32.0
14/1/2004,14,21,"22,949",1,3,1,32.0
14/1/2004,14,22,"22,076",1,3,1,34.0
14/1/2004,14,23,"20,389",1,3,1,36.0
14/1/2004,14,24,"18,333",1,3,1,38.0
15/1/2004,15,1,"17,139",1,4,1,39.0
15/1/2004,15,2,"16,644",1,4,1,40.0
15/1/2004,15,3,"16,204",1,4,1,40.0
15/1/2004,15,4,"16,466",1,4,1,42.0
15/1/2004,15,5,"17,334",1,4,1,42.0
15/1/2004,15,6,"19,731",1,4,1,40.0
15/1/2004,15,7,"23,357",1,4,1,39.0
15/1/2004,15,8,"24,458",1,4,1,38.0
15/1/2004,15,9,"22,518",1,4,1,38.0
15/1/2004,15,10,"21,217",1,4,1,36.0
15/1/2004,15,11,"20,346",1,4,1,32.0
15/1/2004,15,12,"19,135",1,4,1,32.0
15/1/2004,15,13,"17,928",1,4,1,32.0
15/1/2004,15,14,"17,161",1,4,1,31.0
15/1/2004,15,15,"16,517",1,4,1,31.0
15/1/2004,15,16,"17,013",1,4,1,31.0
15/1/2004,15,17,"18,883",1,4,1,31.0
15/1/2004,15,18,"22,288",1,4,1,29.0
15/1/2004,15,19,"24,964",1,4,1,28.0
15/1/2004,15,20,"25,613",1,4,1,29.0
15/1/2004,15,21,"26,114",1,4,1,28.0
15/1/2004,15,22,"25,584",1,4,1,28.0
15/1/2004,15,23,"24,053",1,4,1,30.0
15/1/2004,15,24,"22,958",1,4,1,29.0
16/1/2004,16,1,"22,681",1,5,1,28.0
16/1/2004,16,2,"22,975",1,5,1,27.0
16/1/2004,16,3,"23,559",1,5,1,25.0
16/1/2004,16,4,"24,192",1,5,1,23.0
16/1/2004,16,5,"25,637",1,5,1,23.0
16/1/2004,16,6,"27,554",1,5,1,21.0
16/1/2004,16,7,"31,073",1,5,1,21.0
16/1/2004,16,8,"31,962",1,5,1,21.0
16/1/2004,16,9,"29,020",1,5,1,22.0
16/1/2004,16,10,"26,546",1,5,1,25.0
16/1/2004,16,11,"23,667",1,5,1,26.0
16/1/2004,16,12,"22,016",1,5,1,28.0
16/1/2004,16,13,"21,174",1,5,1,28.0
16/1/2004,16,14,"19,152",1,5,1,30.0
16/1/2004,16,15,"18,015",1,5,1,31.0
16/1/2004,16,16,"17,946",1,5,1,32.0
16/1/2004,16,17,"19,696",1,5,1,32.0
16/1/2004,16,18,"22,812",1,5,1,30.0
16/1/2004,16,19,"24,843",1,5,1,30.0
16/1/2004,16,20,"25,042",1,5,1,30.0
16/1/2004,16,21,"25,036",1,5,1,30.0
16/1/2004,16,22,"24,419",1,5,1,30.0
16/1/2004,16,23,"23,744",1,5,1,29.0
16/1/2004,16,24,"23,057",1,5,1,29.0
17/1/2004,17,1,"22,292",1,6,1,29.0
17/1/2004,17,2,"22,323",1,6,1,28.0
17/1/2004,17,3,"22,478",1,6,1,27.0
17/1/2004,17,4,"23,042",1,6,1,27.0
17/1/2004,17,5,"23,347",1,6,1,26.0
17/1/2004,17,6,"23,842",1,6,1,26.0
17/1/2004,17,7,"25,013",1,6,1,26.0
17/1/2004,17,8,"26,703",1,6,1,26.0
17/1/2004,17,9,"27,340",1,6,1,28.0
17/1/2004,17,10,"25,872",1,6,1,30.0
17/1/2004,17,11,"24,011",1,6,1,34.0
17/1/2004,17,12,"21,688",1,6,1,34.0
17/1/2004,17,13,"20,072",1,6,1,35.0
17/1/2004,17,14,"19,323",1,6,1,35.0
17/1/2004,17,15,"19,599",1,6,1,37.0
17/1/2004,17,16,"20,013",1,6,1,35.0
17/1/2004,17,17,"20,765",1,6,1,35.0
17/1/2004,17,18,"21,958",1,6,1,34.0
17/1/2004,17,19,"22,527",1,6,1,34.0
17/1/2004,17,20,"22,225",1,6,1,34.0
17/1/2004,17,21,"21,671",1,6,1,34.0
17/1/2004,17,22,"20,271",1,6,1,34.0
17/1/2004,17,23,"19,215",1,6,1,34.0
17/1/2004,17,24,"18,218",1,6,1,36.0
18/1/2004,18,1,"17,446",1,7,1,38.0
18/1/2004,18,2,"17,085",1,7,1,37.0
18/1/2004,18,3,"16,853",1,7,1,35.0
18/1/2004,18,4,"17,016",1,7,1,35.0
18/1/2004,18,5,"16,781",1,7,1,35.0
18/1/2004,18,6,"16,975",1,7,1,37.0
18/1/2004,18,7,"17,872",1,7,1,37.0
18/1/2004,18,8,"19,875",1,7,1,37.0
18/1/2004,18,9,"21,795",1,7,1,38.0
18/1/2004,18,10,"22,607",1,7,1,38.0
18/1/2004,18,11,"21,962",1,7,1,39.0
18/1/2004,18,12,"21,227",1,7,1,41.0
18/1/2004,18,13,"20,089",1,7,1,44.0
18/1/2004,18,14,"19,468",1,7,1,46.0
18/1/2004,18,15,"19,158",1,7,1,44.0
18/1/2004,18,16,"18,821",1,7,1,45.0
18/1/2004,18,17,"19,007",1,7,1,47.0
18/1/2004,18,18,"20,435",1,7,1,42.0
18/1/2004,18,19,"21,937",1,7,1,40.0
18/1/2004,18,20,"22,022",1,7,1,39.0
18/1/2004,18,21,"21,956",1,7,1,36.0
18/1/2004,18,22,"21,109",1,7,1,36.0
18/1/2004,18,23,"20,770",1,7,1,37.0
18/1/2004,18,24,"19,869",1,7,1,36.0
19/1/2004,19,1,"19,245",1,1,1,35.0
19/1/2004,19,2,"19,527",1,1,1,34.0
19/1/2004,19,3,"20,073",1,1,1,32.0
19/1/2004,19,4,"20,864",1,1,1,30.0
19/1/2004,19,5,"22,124",1,1,1,29.0
19/1/2004,19,6,"24,085",1,1,1,29.0
19/1/2004,19,7,"26,377",1,1,1,27.0
19/1/2004,19,8,"27,862",1,1,1,27.0
19/1/2004,19,9,"27,842",1,1,1,28.0
19/1/2004,19,10,"26,335",1,1,1,30.0
19/1/2004,19,11,"24,773",1,1,1,31.0
19/1/2004,19,12,"23,525",1,1,1,31.0
19/1/2004,19,13,"22,020",1,1,1,33.0
19/1/2004,19,14,"20,717",1,1,1,33.0
19/1/2004,19,15,"19,990",1,1,1,33.0
19/1/2004,19,16,"20,519",1,1,1,35.0
19/1/2004,19,17,"21,669",1,1,1,34.0
19/1/2004,19,18,"25,628",1,1,1,32.0
19/1/2004,19,19,"28,753",1,1,1,30.0
19/1/2004,19,20,"30,086",1,1,1,30.0
19/1/2004,19,21,"30,222",1,1,1,30.0
19/1/2004,19,22,"29,701",1,1,1,29.0
19/1/2004,19,23,"28,403",1,1,1,28.0
19/1/2004,19,24,"26,964",1,1,1,28.0
20/1/2004,20,1,"26,521",1,2,1,26.0
20/1/2004,20,2,"26,851",1,2,1,26.0
20/1/2004,20,3,"27,398",1,2,1,26.0
20/1/2004,20,4,"28,007",1,2,1,26.0
20/1/2004,20,5,"29,211",1,2,1,26.0
20/1/2004,20,6,"31,858",1,2,1,26.0
20/1/2004,20,7,"34,631",1,2,1,25.0
20/1/2004,20,8,"35,052",1,2,1,25.0
20/1/2004,20,9,"31,483",1,2,1,25.0
20/1/2004,20,10,"28,058",1,2,1,27.0
20/1/2004,20,11,"26,009",1,2,1,28.0
20/1/2004,20,12,"23,811",1,2,1,28.0
20/1/2004,20,13,"21,831",1,2,1,31.0
20/1/2004,20,14,"20,534",1,2,1,31.0
20/1/2004,20,15,"20,349",1,2,1,31.0
20/1/2004,20,16,"20,844",1,2,1,33.0
20/1/2004,20,17,"22,251",1,2,1,31.0
20/1/2004,20,18,"25,392",1,2,1,30.0
20/1/2004,20,19,"28,411",1,2,1,29.0
20/1/2004,20,20,"29,130",1,2,1,28.0
20/1/2004,20,21,"29,458",1,2,1,28.0
20/1/2004,20,22,"28,556",1,2,1,28.0
20/1/2004,20,23,"27,282",1,2,1,28.0
20/1/2004,20,24,"25,883",1,2,1,26.0
21/1/2004,21,1,"25,282",1,3,1,26.0
21/1/2004,21,2,"25,317",1,3,1,26.0
21/1/2004,21,3,"25,516",1,3,1,26.0
21/1/2004,21,4,"25,855",1,3,1,22.0
21/1/2004,21,5,"26,912",1,3,1,22.0
21/1/2004,21,6,"29,155",1,3,1,22.0
21/1/2004,21,7,"32,942",1,3,1,22.0
21/1/2004,21,8,"33,470",1,3,1,22.0
21/1/2004,21,9,"30,670",1,3,1,25.0
21/1/2004,21,10,"29,323",1,3,1,27.0
21/1/2004,21,11,"28,153",1,3,1,28.0
21/1/2004,21,12,"27,164",1,3,1,28.0
21/1/2004,21,13,"26,216",1,3,1,29.0
21/1/2004,21,14,"24,774",1,3,1,31.0
21/1/2004,21,15,"23,227",1,3,1,32.0
21/1/2004,21,16,"21,458",1,3,1,31.0
21/1/2004,21,17,"21,949",1,3,1,31.0
21/1/2004,21,18,"25,327",1,3,1,30.0
21/1/2004,21,19,"28,061",1,3,1,27.0
21/1/2004,21,20,"28,464",1,3,1,23.0
21/1/2004,21,21,"28,434",1,3,1,21.0
21/1/2004,21,22,"27,586",1,3,1,21.0
21/1/2004,21,23,"25,937",1,3,1,21.0
21/1/2004,21,24,"24,564",1,3,1,22.0
22/1/2004,22,1,"24,129",1,4,1,21.0
22/1/2004,22,2,"24,366",1,4,1,25.0
22/1/2004,22,3,"24,805",1,4,1,27.0
22/1/2004,22,4,"25,171",1,4,1,27.0
22/1/2004,22,5,"25,830",1,4,1,28.0
22/1/2004,22,6,"27,714",1,4,1,31.0
22/1/2004,22,7,"30,798",1,4,1,31.0
22/1/2004,22,8,"30,376",1,4,1,31.0
22/1/2004,22,9,"26,208",1,4,1,34.0
22/1/2004,22,10,"22,605",1,4,1,37.0
22/1/2004,22,11,"20,170",1,4,1,41.0
22/1/2004,22,12,"18,522",1,4,1,45.0
22/1/2004,22,13,"16,924",1,4,1,47.0
22/1/2004,22,14,"16,993",1,4,1,48.0
22/1/2004,22,15,"17,268",1,4,1,50.0
22/1/2004,22,16,"17,985",1,4,1,50.0
22/1/2004,22,17,"18,805",1,4,1,50.0
22/1/2004,22,18,"21,540",1,4,1,48.0
22/1/2004,22,19,"23,891",1,4,1,45.0
22/1/2004,22,20,"24,434",1,4,1,47.0
22/1/2004,22,21,"24,473",1,4,1,45.0
22/1/2004,22,22,"23,842",1,4,1,40.0
22/1/2004,22,23,"17,480",1,4,1,39.0
22/1/2004,22,24,"16,273",1,4,1,37.0
23/1/2004,23,1,"24,281",1,5,1,33.0
23/1/2004,23,2,"22,358",1,5,1,32.0
23/1/2004,23,3,"24,547",1,5,1,29.0
23/1/2004,23,4,"25,616",1,5,1,27.0
23/1/2004,23,5,"26,910",1,5,1,25.0
23/1/2004,23,6,"28,976",1,5,1,23.0
23/1/2004,23,7,"32,875",1,5,1,22.0
23/1/2004,23,8,"33,467",1,5,1,21.0
