date,hour,weekday,month,load,Temp
6/1/2004,2,2,1,153705.0,35.0
6/1/2004,3,2,1,152871.0,32.0
6/1/2004,4,2,1,154568.0,33.0
6/1/2004,5,2,1,160569.0,32.0
6/1/2004,6,2,1,176485.0,32.0
6/1/2004,7,2,1,200493.0,29.0
6/1/2004,8,2,1,213178.0,32.0
6/1/2004,9,2,1,206683.0,31.0
6/1/2004,10,2,1,204319.0,32.0
6/1/2004,11,2,1,201520.0,33.0
6/1/2004,12,2,1,197065.0,34.0
6/1/2004,13,2,1,195791.0,35.0
6/1/2004,14,2,1,194911.0,33.0
6/1/2004,15,2,1,192869.0,33.0
6/1/2004,16,2,1,193026.0,33.0
6/1/2004,17,2,1,202951.0,32.0
6/1/2004,18,2,1,228523.0,28.0
6/1/2004,19,2,1,233400.0,26.0
6/1/2004,20,2,1,234029.0,24.0
6/1/2004,21,2,1,230982.0,22.0
6/1/2004,22,2,1,225170.0,21.0
6/1/2004,23,2,1,213865.0,20.0
6/1/2004,24,2,1,202548.0,19.0
7/1/2004,1,3,1,200043.0,18.0
7/1/2004,2,3,1,200063.0,18.0
7/1/2004,3,3,1,200341.0,17.0
7/1/2004,4,3,1,204171.0,17.0
7/1/2004,5,3,1,210254.0,16.0
7/1/2004,6,3,1,225761.0,15.0
7/1/2004,7,3,1,250261.0,15.0
7/1/2004,8,3,1,258592.0,15.0
7/1/2004,9,3,1,247371.0,15.0
7/1/2004,10,3,1,239185.0,16.0
7/1/2004,11,3,1,234215.0,18.0
7/1/2004,12,3,1,226698.0,20.0
7/1/2004,13,3,1,219772.0,23.0
7/1/2004,14,3,1,214634.0,24.0
7/1/2004,15,3,1,211079.0,26.0
7/1/2004,16,3,1,212222.0,26.0
7/1/2004,17,3,1,219031.0,27.0
7/1/2004,18,3,1,243513.0,26.0
7/1/2004,19,3,1,242869.0,24.0
7/1/2004,20,3,1,243207.0,23.0
7/1/2004,21,3,1,240718.0,23.0
7/1/2004,22,3,1,229232.0,22.0
7/1/2004,23,3,1,215409.0,22.0
7/1/2004,24,3,1,202476.0,22.0
8/1/2004,1,4,1,200368.0,22.0
8/1/2004,2,4,1,198042.0,22.0
8/1/2004,3,4,1,198334.0,21.0
8/1/2004,4,4,1,200241.0,21.0
8/1/2004,5,4,1,206063.0,22.0
8/1/2004,6,4,1,221020.0,21.0
8/1/2004,7,4,1,242354.0,18.0
8/1/2004,8,4,1,255285.0,18.0
8/1/2004,9,4,1,243583.0,19.0
8/1/2004,10,4,1,233476.0,22.0
8/1/2004,11,4,1,225567.0,25.0
8/1/2004,12,4,1,219705.0,27.0
8/1/2004,13,4,1,217303.0,29.0
8/1/2004,14,4,1,215193.0,30.0
8/1/2004,15,4,1,213701.0,30.0
8/1/2004,16,4,1,214161.0,31.0
8/1/2004,17,4,1,219712.0,32.0
8/1/2004,18,4,1,231921.0,32.0
8/1/2004,19,4,1,231328.0,29.0
8/1/2004,20,4,1,229040.0,28.0
8/1/2004,21,4,1,223008.0,27.0
8/1/2004,22,4,1,211040.0,27.0
8/1/2004,23,4,1,195921.0,27.0
8/1/2004,24,4,1,182667.0,27.0
9/1/2004,1,5,1,175888.0,28.0
9/1/2004,2,5,1,171536.0,28.0
9/1/2004,3,5,1,172315.0,27.0
9/1/2004,4,5,1,172816.0,27.0
9/1/2004,5,5,1,179626.0,27.0
9/1/2004,6,5,1,192324.0,26.0
9/1/2004,7,5,1,212450.0,26.0
9/1/2004,8,5,1,221625.0,26.0
9/1/2004,9,5,1,222981.0,26.0
9/1/2004,10,5,1,222670.0,27.0
9/1/2004,11,5,1,218700.0,27.0
9/1/2004,12,5,1,214786.0,28.0
9/1/2004,13,5,1,209152.0,29.0
9/1/2004,14,5,1,206813.0,30.0
9/1/2004,15,5,1,201911.0,29.0
9/1/2004,16,5,1,203142.0,29.0
9/1/2004,17,5,1,204425.0,28.0
9/1/2004,18,5,1,223449.0,28.0
9/1/2004,19,5,1,226495.0,26.0
9/1/2004,20,5,1,224455.0,26.0
9/1/2004,21,5,1,222199.0,25.0
9/1/2004,22,5,1,219707.0,24.0
9/1/2004,23,5,1,214387.0,24.0
9/1/2004,24,5,1,203499.0,23.0
10/1/2004,1,6,1,200934.0,21.0
10/1/2004,2,6,1,201023.0,18.0
10/1/2004,3,6,1,203162.0,17.0
10/1/2004,4,6,1,205295.0,14.0
10/1/2004,5,6,1,209226.0,13.0
10/1/2004,6,6,1,218189.0,12.0
10/1/2004,7,6,1,227570.0,12.0
10/1/2004,8,6,1,238063.0,11.0
10/1/2004,9,6,1,249163.0,10.0
10/1/2004,10,6,1,249333.0,9.0
10/1/2004,11,6,1,247928.0,13.0
10/1/2004,12,6,1,233141.0,14.0
10/1/2004,13,6,1,224306.0,17.0
10/1/2004,14,6,1,215695.0,18.0
10/1/2004,15,6,1,209602.0,20.0
10/1/2004,16,6,1,206396.0,21.0
10/1/2004,17,6,1,213966.0,21.0
10/1/2004,18,6,1,234972.0,20.0
10/1/2004,19,6,1,238141.0,18.0
10/1/2004,20,6,1,234443.0,15.0
10/1/2004,21,6,1,232792.0,11.0
10/1/2004,22,6,1,228725.0,9.0
10/1/2004,23,6,1,220293.0,8.0
10/1/2004,24,6,1,209244.0,7.0
11/1/2004,1,7,1,205313.0,5.0
11/1/2004,2,7,1,203518.0,4.0
11/1/2004,3,7,1,204187.0,3.0
11/1/2004,4,7,1,205461.0,3.0
11/1/2004,5,7,1,207487.0,3.0
11/1/2004,6,7,1,216223.0,2.0
11/1/2004,7,7,1,223892.0,2.0
11/1/2004,8,7,1,234414.0,2.0
11/1/2004,9,7,1,241591.0,4.0
11/1/2004,10,7,1,236128.0,8.0
11/1/2004,11,7,1,224439.0,13.0
11/1/2004,12,7,1,217381.0,17.0
11/1/2004,13,7,1,210072.0,21.0
11/1/2004,14,7,1,197368.0,25.0
11/1/2004,15,7,1,191926.0,28.0
11/1/2004,16,7,1,195699.0,30.0
11/1/2004,17,7,1,202380.0,31.0
11/1/2004,18,7,1,216858.0,31.0
11/1/2004,19,7,1,216813.0,30.0
11/1/2004,20,7,1,215612.0,30.0
11/1/2004,21,7,1,212029.0,28.0
11/1/2004,22,7,1,202188.0,30.0
11/1/2004,23,7,1,189604.0,31.0
11/1/2004,24,7,1,176568.0,30.0
12/1/2004,1,1,1,172232.0,34.0
12/1/2004,2,1,1,167728.0,33.0
12/1/2004,3,1,1,170236.0,32.0
12/1/2004,4,1,1,173249.0,33.0
12/1/2004,5,1,1,180028.0,34.0
12/1/2004,6,1,1,193881.0,34.0
12/1/2004,7,1,1,217494.0,33.0
12/1/2004,8,1,1,227523.0,32.0
12/1/2004,9,1,1,212849.0,32.0
12/1/2004,10,1,1,204694.0,39.0
12/1/2004,11,1,1,198982.0,42.0
12/1/2004,12,1,1,191375.0,44.0
12/1/2004,13,1,1,188383.0,47.0
12/1/2004,14,1,1,183757.0,49.0
12/1/2004,15,1,1,180524.0,50.0
12/1/2004,16,1,1,181120.0,50.0
12/1/2004,17,1,1,186221.0,50.0
12/1/2004,18,1,1,200104.0,47.0
12/1/2004,19,1,1,205037.0,45.0
12/1/2004,20,1,1,202185.0,42.0
12/1/2004,21,1,1,196678.0,39.0
12/1/2004,22,1,1,186987.0,42.0
12/1/2004,23,1,1,173940.0,42.0
12/1/2004,24,1,1,158304.0,41.0
13/1/2004,1,2,1,155018.0,48.0
13/1/2004,2,2,1,151912.0,48.0
13/1/2004,3,2,1,154115.0,45.0
13/1/2004,4,2,1,155924.0,39.0
13/1/2004,5,2,1,165699.0,39.0
13/1/2004,6,2,1,180692.0,37.0
13/1/2004,7,2,1,205429.0,37.0
13/1/2004,8,2,1,219206.0,43.0
13/1/2004,9,2,1,207756.0,46.0
13/1/2004,10,2,1,197020.0,40.0
13/1/2004,11,2,1,188143.0,43.0
13/1/2004,12,2,1,183850.0,45.0
13/1/2004,13,2,1,184035.0,47.0
13/1/2004,14,2,1,182128.0,49.0
13/1/2004,15,2,1,180182.0,49.0
13/1/2004,16,2,1,179825.0,48.0
13/1/2004,17,2,1,188777.0,47.0
13/1/2004,18,2,1,209154.0,45.0
13/1/2004,19,2,1,213976.0,43.0
13/1/2004,20,2,1,213036.0,42.0
13/1/2004,21,2,1,211450.0,39.0
13/1/2004,22,2,1,200814.0,37.0
13/1/2004,23,2,1,189290.0,36.0
13/1/2004,24,2,1,177267.0,31.0
14/1/2004,1,3,1,172681.0,33.0
14/1/2004,2,3,1,172012.0,30.0
14/1/2004,3,3,1,171548.0,27.0
14/1/2004,4,3,1,173644.0,26.0
14/1/2004,5,3,1,181979.0,25.0
14/1/2004,6,3,1,193281.0,23.0
14/1/2004,7,3,1,217969.0,24.0
14/1/2004,8,3,1,231836.0,22.0
14/1/2004,9,3,1,218467.0,22.0
14/1/2004,10,3,1,210855.0,27.0
14/1/2004,11,3,1,205052.0,31.0
14/1/2004,12,3,1,201199.0,32.0
14/1/2004,13,3,1,197540.0,34.0
14/1/2004,14,3,1,193504.0,37.0
14/1/2004,15,3,1,191699.0,40.0
14/1/2004,16,3,1,195059.0,41.0
14/1/2004,17,3,1,202171.0,42.0
14/1/2004,18,3,1,218764.0,40.0
14/1/2004,19,3,1,221652.0,38.0
14/1/2004,20,3,1,219817.0,35.0
14/1/2004,21,3,1,218422.0,36.0
14/1/2004,22,3,1,203161.0,37.0
14/1/2004,23,3,1,190169.0,36.0
14/1/2004,24,3,1,176144.0,37.0
15/1/2004,1,4,1,170828.0,38.0
15/1/2004,2,4,1,169147.0,37.0
15/1/2004,3,4,1,168779.0,39.0
15/1/2004,4,4,1,171765.0,42.0
15/1/2004,5,4,1,176983.0,40.0
15/1/2004,6,4,1,190552.0,39.0
15/1/2004,7,4,1,211297.0,38.0
15/1/2004,8,4,1,227981.0,36.0
15/1/2004,9,4,1,225554.0,34.0
15/1/2004,10,4,1,222112.0,34.0
15/1/2004,11,4,1,213954.0,34.0
15/1/2004,12,4,1,209089.0,34.0
15/1/2004,13,4,1,204120.0,36.0
15/1/2004,14,4,1,208164.0,36.0
15/1/2004,15,4,1,196978.0,36.0
15/1/2004,16,4,1,199468.0,35.0
15/1/2004,17,4,1,208222.0,34.0
15/1/2004,18,4,1,229234.0,33.0
15/1/2004,19,4,1,240171.0,31.0
15/1/2004,20,4,1,239558.0,29.0
15/1/2004,21,4,1,238897.0,28.0
15/1/2004,22,4,1,232342.0,27.0
15/1/2004,23,4,1,223095.0,26.0
15/1/2004,24,4,1,209723.0,25.0
16/1/2004,1,5,1,206354.0,24.0
16/1/2004,2,5,1,209454.0,22.0
16/1/2004,3,5,1,209611.0,21.0
16/1/2004,4,5,1,212565.0,20.0
16/1/2004,5,5,1,221218.0,18.0
16/1/2004,6,5,1,235008.0,17.0
16/1/2004,7,5,1,256642.0,18.0
16/1/2004,8,5,1,270013.0,17.0
16/1/2004,9,5,1,260220.0,15.0
16/1/2004,10,5,1,251730.0,18.0
16/1/2004,11,5,1,245073.0,21.0
16/1/2004,12,5,1,236109.0,22.0
16/1/2004,13,5,1,231217.0,24.0
16/1/2004,14,5,1,220432.0,28.0
16/1/2004,15,5,1,217410.0,29.0
16/1/2004,16,5,1,213283.0,31.0
16/1/2004,17,5,1,217044.0,31.0
16/1/2004,18,5,1,236399.0,31.0
16/1/2004,19,5,1,242525.0,29.0
16/1/2004,20,5,1,238244.0,27.0
16/1/2004,21,5,1,235769.0,25.0
16/1/2004,22,5,1,229697.0,23.0
16/1/2004,23,5,1,218404.0,21.0
16/1/2004,24,5,1,205156.0,19.0
17/1/2004,1,6,1,199779.0,21.0
17/1/2004,2,6,1,195572.0,19.0
17/1/2004,3,6,1,193709.0,18.0
17/1/2004,4,6,1,193675.0,16.0
17/1/2004,5,6,1,197932.0,19.0
17/1/2004,6,6,1,201909.0,18.0
17/1/2004,7,6,1,209757.0,19.0
17/1/2004,8,6,1,220814.0,19.0
17/1/2004,9,6,1,226938.0,20.0
17/1/2004,10,6,1,226530.0,23.0
17/1/2004,11,6,1,221636.0,26.0
17/1/2004,12,6,1,213147.0,28.0
17/1/2004,13,6,1,204992.0,32.0
17/1/2004,14,6,1,197360.0,34.0
17/1/2004,15,6,1,193278.0,36.0
17/1/2004,16,6,1,195397.0,37.0
17/1/2004,17,6,1,200442.0,37.0
17/1/2004,18,6,1,212320.0,37.0
17/1/2004,19,6,1,210256.0,36.0
17/1/2004,20,6,1,205101.0,36.0
17/1/2004,21,6,1,200258.0,35.0
17/1/2004,22,6,1,191720.0,35.0
17/1/2004,23,6,1,181082.0,34.0
17/1/2004,24,6,1,168281.0,34.0
18/1/2004,1,7,1,158042.0,34.0
18/1/2004,2,7,1,156237.0,35.0
18/1/2004,3,7,1,154163.0,35.0
18/1/2004,4,7,1,152286.0,36.0
18/1/2004,5,7,1,152802.0,37.0
18/1/2004,6,7,1,157018.0,38.0
18/1/2004,7,7,1,161624.0,38.0
18/1/2004,8,7,1,170876.0,38.0
18/1/2004,9,7,1,184202.0,38.0
18/1/2004,10,7,1,193605.0,38.0
18/1/2004,11,7,1,194449.0,39.0
18/1/2004,12,7,1,191547.0,39.0
18/1/2004,13,7,1,188115.0,41.0
18/1/2004,14,7,1,184576.0,42.0
18/1/2004,15,7,1,183671.0,40.0
18/1/2004,16,7,1,182052.0,41.0
18/1/2004,17,7,1,188243.0,41.0
18/1/2004,18,7,1,198903.0,42.0
18/1/2004,19,7,1,200656.0,40.0
18/1/2004,20,7,1,197642.0,37.0
18/1/2004,21,7,1,197677.0,35.0
18/1/2004,22,7,1,193430.0,33.0
18/1/2004,23,7,1,188402.0,31.0
18/1/2004,24,7,1,178956.0,30.0
19/1/2004,1,1,1,176894.0,29.0
19/1/2004,2,1,1,176672.0,27.0
19/1/2004,3,1,1,178820.0,26.0
19/1/2004,4,1,1,180994.0,26.0
19/1/2004,5,1,1,191173.0,25.0
19/1/2004,6,1,1,204558.0,25.0
19/1/2004,7,1,1,221456.0,24.0
19/1/2004,8,1,1,236065.0,24.0
19/1/2004,9,1,1,238182.0,24.0
19/1/2004,10,1,1,237494.0,23.0
19/1/2004,11,1,1,236154.0,24.0
19/1/2004,12,1,1,229194.0,24.0
19/1/2004,13,1,1,224457.0,26.0
19/1/2004,14,1,1,216907.0,27.0
19/1/2004,15,1,1,214655.0,28.0
19/1/2004,16,1,1,214178.0,29.0
19/1/2004,17,1,1,223196.0,27.0
19/1/2004,18,1,1,245063.0,26.0
19/1/2004,19,1,1,250026.0,25.0
19/1/2004,20,1,1,250877.0,23.0
19/1/2004,21,1,1,243813.0,22.0
19/1/2004,22,1,1,232411.0,20.0
19/1/2004,23,1,1,223229.0,20.0
19/1/2004,24,1,1,209554.0,19.0
20/1/2004,1,2,1,202489.0,19.0
20/1/2004,2,2,1,201243.0,16.0
20/1/2004,3,2,1,199931.0,17.0
20/1/2004,4,2,1,202575.0,15.0
20/1/2004,5,2,1,208204.0,15.0
20/1/2004,6,2,1,223823.0,14.0
20/1/2004,7,2,1,244185.0,14.0
20/1/2004,8,2,1,257559.0,13.0
20/1/2004,9,2,1,249663.0,14.0
20/1/2004,10,2,1,242109.0,19.0
20/1/2004,11,2,1,233019.0,20.0
20/1/2004,12,2,1,229840.0,22.0
20/1/2004,13,2,1,220717.0,24.0
20/1/2004,14,2,1,217140.0,25.0
20/1/2004,15,2,1,213346.0,26.0
20/1/2004,16,2,1,207796.0,27.0
20/1/2004,17,2,1,215828.0,27.0
20/1/2004,18,2,1,240865.0,26.0
20/1/2004,19,2,1,247977.0,23.0
20/1/2004,20,2,1,248816.0,22.0
20/1/2004,21,2,1,244028.0,21.0
20/1/2004,22,2,1,235441.0,21.0
20/1/2004,23,2,1,222396.0,19.0
20/1/2004,24,2,1,209520.0,19.0
21/1/2004,1,3,1,205780.0,20.0
21/1/2004,2,3,1,206547.0,18.0
21/1/2004,3,3,1,206658.0,16.0
21/1/2004,4,3,1,211235.0,17.0
21/1/2004,5,3,1,217596.0,17.0
21/1/2004,6,3,1,231747.0,14.0
21/1/2004,7,3,1,254653.0,14.0
21/1/2004,8,3,1,266250.0,11.0
21/1/2004,9,3,1,251301.0,13.0
21/1/2004,10,3,1,238597.0,17.0
21/1/2004,11,3,1,232822.0,18.0
21/1/2004,12,3,1,224888.0,21.0
21/1/2004,13,3,1,218018.0,22.0
21/1/2004,14,3,1,219342.0,24.0
21/1/2004,15,3,1,215922.0,26.0
21/1/2004,16,3,1,211734.0,28.0
21/1/2004,17,3,1,216520.0,29.0
21/1/2004,18,3,1,231561.0,29.0
21/1/2004,19,3,1,237518.0,27.0
21/1/2004,20,3,1,239761.0,24.0
21/1/2004,21,3,1,235359.0,24.0
21/1/2004,22,3,1,226391.0,21.0
21/1/2004,23,3,1,215951.0,21.0
21/1/2004,24,3,1,200667.0,21.0
22/1/2004,1,4,1,196272.0,21.0
22/1/2004,2,4,1,192516.0,26.0
22/1/2004,3,4,1,189644.0,26.0
22/1/2004,4,4,1,190874.0,25.0
22/1/2004,5,4,1,195243.0,28.0
22/1/2004,6,4,1,205743.0,26.0
22/1/2004,7,4,1,225606.0,27.0
22/1/2004,8,4,1,233029.0,28.0
22/1/2004,9,4,1,220901.0,30.0
22/1/2004,10,4,1,216910.0,32.0
22/1/2004,11,4,1,216124.0,36.0
22/1/2004,12,4,1,211126.0,39.0
22/1/2004,13,4,1,205357.0,41.0
22/1/2004,14,4,1,198347.0,43.0
22/1/2004,15,4,1,191257.0,43.0
22/1/2004,16,4,1,188834.0,42.0
22/1/2004,17,4,1,197168.0,42.0
22/1/2004,18,4,1,215295.0,39.0
22/1/2004,19,4,1,225693.0,37.0
22/1/2004,20,4,1,224144.0,35.0
22/1/2004,21,4,1,226873.0,34.0
22/1/2004,22,4,1,217913.0,32.0
22/1/2004,23,4,1,207146.0,30.0
22/1/2004,24,4,1,195452.0,29.0
23/1/2004,1,5,1,196241.0,26.0
23/1/2004,2,5,1,198768.0,23.0
23/1/2004,3,5,1,200973.0,21.0
23/1/2004,4,5,1,203867.0,21.0
23/1/2004,5,5,1,214756.0,19.0
23/1/2004,6,5,1,228566.0,18.0
23/1/2004,7,5,1,252791.0,16.0
23/1/2004,8,5,1,267592.0,15.0
23/1/2004,9,5,1,256798.0,15.0
23/1/2004,10,5,1,250212.0,16.0
23/1/2004,11,5,1,240958.0,18.0
23/1/2004,12,5,1,234450.0,20.0
23/1/2004,13,5,1,226512.0,21.0
23/1/2004,14,5,1,222209.0,24.0
23/1/2004,15,5,1,213014.0,25.0
23/1/2004,16,5,1,209151.0,27.0
23/1/2004,17,5,1,215400.0,29.0
23/1/2004,18,5,1,233940.0,29.0
23/1/2004,19,5,1,236931.0,27.0
23/1/2004,20,5,1,233154.0,27.0
23/1/2004,21,5,1,227141.0,26.0
23/1/2004,22,5,1,222977.0,26.0
23/1/2004,23,5,1,211991.0,27.0
23/1/2004,24,5,1,199995.0,28.0
24/1/2004,1,6,1,195827.0,27.0
24/1/2004,2,6,1,193051.0,26.0
24/1/2004,3,6,1,190528.0,25.0
24/1/2004,4,6,1,189698.0,25.0
24/1/2004,5,6,1,192531.0,28.0
24/1/2004,6,6,1,197491.0,29.0
24/1/2004,7,6,1,207406.0,28.0
24/1/2004,8,6,1,216859.0,26.0
24/1/2004,9,6,1,225866.0,29.0
24/1/2004,10,6,1,228857.0,33.0
24/1/2004,11,6,1,227078.0,36.0
24/1/2004,12,6,1,219094.0,40.0
24/1/2004,13,6,1,212395.0,40.0
24/1/2004,14,6,1,210825.0,39.0
24/1/2004,15,6,1,202967.0,41.0
24/1/2004,16,6,1,201233.0,39.0
24/1/2004,17,6,1,205248.0,39.0
24/1/2004,18,6,1,222297.0,36.0
24/1/2004,19,6,1,231530.0,33.0
24/1/2004,20,6,1,228306.0,31.0
24/1/2004,21,6,1,224556.0,28.0
24/1/2004,22,6,1,219008.0,26.0
24/1/2004,23,6,1,212560.0,23.0
24/1/2004,24,6,1,200791.0,21.0
25/1/2004,1,7,1,197760.0,20.0
25/1/2004,2,7,1,199509.0,17.0
25/1/2004,3,7,1,201086.0,15.0
25/1/2004,4,7,1,202596.0,14.0
25/1/2004,5,7,1,207945.0,13.0
25/1/2004,6,7,1,215073.0,13.0
25/1/2004,7,7,1,223111.0,12.0
25/1/2004,8,7,1,239131.0,13.0
25/1/2004,9,7,1,243501.0,13.0
25/1/2004,10,7,1,242877.0,14.0
25/1/2004,11,7,1,240961.0,15.0
25/1/2004,12,7,1,232299.0,16.0
25/1/2004,13,7,1,225743.0,16.0
25/1/2004,14,7,1,221604.0,15.0
25/1/2004,15,7,1,221712.0,16.0
25/1/2004,16,7,1,220930.0,17.0
25/1/2004,17,7,1,225754.0,17.0
25/1/2004,18,7,1,238327.0,17.0
25/1/2004,19,7,1,244542.0,16.0
25/1/2004,20,7,1,243367.0,16.0
25/1/2004,21,7,1,235648.0,17.0
25/1/2004,22,7,1,227901.0,16.0
25/1/2004,23,7,1,217404.0,17.0
25/1/2004,24,7,1,205421.0,17.0
26/1/2004,1,1,1,201906.0,17.0
26/1/2004,2,1,1,202041.0,18.0
26/1/2004,3,1,1,201697.0,19.0
26/1/2004,4,1,1,202293.0,19.0
26/1/2004,5,1,1,206324.0,19.0
26/1/2004,6,1,1,214143.0,19.0
26/1/2004,7,1,1,226094.0,19.0
26/1/2004,8,1,1,234377.0,20.0
26/1/2004,9,1,1,242321.0,20.0
26/1/2004,10,1,1,247298.0,21.0
26/1/2004,11,1,1,247573.0,22.0
26/1/2004,12,1,1,246460.0,23.0
26/1/2004,13,1,1,241374.0,24.0
26/1/2004,14,1,1,238284.0,26.0
26/1/2004,15,1,1,237049.0,27.0
26/1/2004,16,1,1,234915.0,27.0
26/1/2004,17,1,1,239926.0,28.0
26/1/2004,18,1,1,250367.0,28.0
26/1/2004,19,1,1,252722.0,27.0
26/1/2004,20,1,1,243051.0,27.0
26/1/2004,21,1,1,236077.0,27.0
26/1/2004,22,1,1,223206.0,27.0
26/1/2004,23,1,1,209642.0,27.0
26/1/2004,24,1,1,200722.0,28.0
27/1/2004,1,2,1,196578.0,29.0
27/1/2004,2,2,1,194413.0,28.0
27/1/2004,3,2,1,194091.0,28.0
27/1/2004,4,2,1,195930.0,28.0
27/1/2004,5,2,1,199633.0,28.0
27/1/2004,6,2,1,208817.0,26.0
27/1/2004,7,2,1,222790.0,27.0
27/1/2004,8,2,1,231096.0,28.0
27/1/2004,9,2,1,235435.0,28.0
27/1/2004,10,2,1,239398.0,28.0
